White	White ELO	Black	Black ELO	Result	Date
Mamedyarov, Shakhriyar	2809	Kramnik, Vladimir	2800	1/2-1/2	2018.03.02
Mamedyarov, Shakhriyar	2820	Carlsen, Magnus	2839	1/2-1/2	2018.10.12
Mamedyarov, Shakhriyar	2820	Ivanchuk, Vassily	2710	1/2-1/2	2018.09.24
Mamedyarov, Shakhriyar	2817	Sarana, Alexey	2618	1/2-1/2	2018.12.29
Mamedyarov,S	2817	Caruana,F	2832	1/2-1/2	2018.11.24
Karjakin, Sergey	2782	Mamedyarov, S.	2808	1-0	2018.05.27
Aronian, L.	2764	Mamedyarov, S.	2808	1-0	2018.05.28
Nakamura, Hi	2769	Mamedyarov, S.	2808	1-0	2018.06.15
Karjakin, Sergey	2782	Mamedyarov, S.	2808	1-0	2018.06.15
Grischuk, A.	2766	Mamedyarov, S.	2808	1-0	2018.06.15
Giri, A.	2782	Mamedyarov, S.	2808	1-0	2018.06.15
So, W.	2778	Mamedyarov, S.	2808	1-0	2018.06.12
So, W.	2778	Mamedyarov, S.	2808	1-0	2018.06.23
Karjakin, Sergey	2782	Mamedyarov, S.	2808	1-0	2018.06.20
Vachier Lagrave, M.	2789	Mamedyarov, S.	2808	1-0	2018.06.20
Kramnik, V.	2792	Mamedyarov, S.	2808	1-0	2018.06.20
Vachier Lagrave, M.	2789	Mamedyarov, S.	2808	1-0	2018.06.23
Caruana, F.	2822	Mamedyarov, S.	2801	1-0	2018.08.11
So, W.	2780	Mamedyarov, S.	2801	1-0	2018.08.14
Dominguez Perez, L.	2739	Mamedyarov, S.	2801	1-0	2018.08.14
Vachier Lagrave, M.	2779	Mamedyarov, S.	2801	1-0	2018.08.14
Nakamura, Hi	2777	Mamedyarov, S.	2801	1-0	2018.08.14
Aronian, L.	2767	Mamedyarov, S.	2801	1-0	2018.08.14
Giri, A.	2782	Mamedyarov, S.	2801	1-0	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1-0	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1-0	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1-0	2018.07.24
Aronian, Levon	2765	Mamedyarov, Shakhriyar	2817	1-0	2018.11.13
Artemiev, Vladislav	2709	Mamedyarov, Shakhriyar	2817	1-0	2018.12.29
Caruana, Fabiano	2827	Mamedyarov, Shakhriyar	2820	1-0	2018.09.24
Hou Yifan	2680	Mamedyarov, S.	2804	0-1	2018.01.13
Adhiban, Baskaran	2655	Mamedyarov, S.	2804	0-1	2018.01.13
Svidler, P.	2768	Mamedyarov, S.	2804	0-1	2018.01.13
Pakleza, Z.	2496	Mamedyarov, S.	2804	0-1	2018.01.18
Hansen, Eric	2629	Mamedyarov, S.	2804	0-1	2018.01.18
Liang, Awonder	2572	Mamedyarov, S.	2804	0-1	2018.01.18
Iturrizaga, E.	2650	Mamedyarov, S.	2804	0-1	2018.01.18
Stopa, Ja	2427	Mamedyarov, S.	2804	0-1	2018.01.18
Gelfand, B.	2695	Mamedyarov, S.	2809	0-1	2018.03.05
Anand, V.	2776	Mamedyarov, S.	2809	0-1	2018.03.02
Karjakin, Sergey	2763	Mamedyarov, S.	2809	0-1	2018.03.10
Sheng, Joshua	2392	Mamedyarov, S.	2804	0-1	2018.01.18
Brown, Michael William	2506	Mamedyarov, S.	2804	0-1	2018.01.18
Caruana, F.	2822	Mamedyarov, S.	2808	0-1	2018.05.27
Vachier Lagrave, M.	2789	Mamedyarov, S.	2808	0-1	2018.05.27
Vachier Lagrave, M.	2789	Mamedyarov, S.	2808	0-1	2018.06.15
So, W.	2778	Mamedyarov, S.	2808	0-1	2018.06.15
Caruana, F.	2816	Mamedyarov, S.	2808	0-1	2018.06.12
Anand, V.	2759	Mamedyarov, S.	2808	0-1	2018.06.12
Kramnik, V.	2792	Mamedyarov, S.	2808	0-1	2018.06.23
Harikrishna, Pendyala	2729	Mamedyarov, Shakhriyar	2817	1-0	2018.11.09
Matlakov, Maxim	2700	Mamedyarov, Shakhriyar	2817	1-0	2018.12.26
Nakamura, Hikaru	2746	Mamedyarov, Shakhriyar	2817	1-0	2018.11.13
So, Wesley	2765	Mamedyarov, Shakhriyar	2817	1-0	2018.11.13
Tsydypov, Zhamsaran	2529	Mamedyarov, Shakhriyar	2817	1-0	2018.12.29
So, W.	2792	Mamedyarov, S.	2804	1/2-1/2	2018.01.13
Karjakin, Sergey	2753	Mamedyarov, S.	2804	1/2-1/2	2018.01.13
Jones, G.	2640	Mamedyarov, S.	2804	1/2-1/2	2018.01.13
Caruana, F.	2816	Mamedyarov, S.	2808	0-1	2018.06.23
Nakamura, Hi	2769	Mamedyarov, S.	2808	0-1	2018.06.23
Georgiadis, N.	2526	Mamedyarov, S.	2801	0-1	2018.07.22
Vachier Lagrave, M.	2779	Mamedyarov, S.	2801	0-1	2018.08.11
So, W.	2780	Mamedyarov, S.	2801	0-1	2018.08.11
Karjakin, Sergey	2773	Mamedyarov, S.	2801	0-1	2018.08.14
Caruana, F.	2822	Mamedyarov, S.	2801	0-1	2018.08.14
Giri, A.	2782	Mamedyarov, S.	2801	0-1	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	0-1	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	0-1	2018.07.24
Amin, Bassem	2710	Mamedyarov, Shakhriyar	2817	0-1	2018.12.26
Aronian, Levon	2780	Mamedyarov, Shakhriyar	2820	0-1	2018.09.24
Ganguly, Surya Shekhar	2615	Mamedyarov, Shakhriyar	2817	0-1	2018.11.13
Golubov, Saveliy	2482	Mamedyarov, Shakhriyar	2817	0-1	2018.12.29
Khusnutdinov, Rustam	2470	Mamedyarov, Shakhriyar	2817	0-1	2018.12.29
Morozevich, Alexander	2656	Mamedyarov, Shakhriyar	2817	0-1	2018.12.26
Pantsulaia, Levan	2597	Mamedyarov, Shakhriyar	2817	0-1	2018.12.29
Petenyi, Tamas	2444	Mamedyarov, Shakhriyar	2820	0-1	2018.10.12
Praggnanandhaa, R	2530	Mamedyarov, Shakhriyar	2817	0-1	2018.11.13
Salem, A R Saleh	2660	Mamedyarov, Shakhriyar	2817	0-1	2018.12.26
Timofeev, Artyom	2589	Mamedyarov, Shakhriyar	2817	0-1	2018.12.29
Vidit, Santosh Gujrathi	2702	Mamedyarov, Shakhriyar	2817	0-1	2018.11.13
Wang Yue	2690	Mamedyarov, S.	2804	1/2-1/2	2018.01.18
Karjakin, Sergey	2763	Mamedyarov, S.	2809	1/2-1/2	2018.03.05
Artemiev, V.	2697	Mamedyarov, S.	2809	1/2-1/2	2018.03.05
Grischuk, A.	2767	Mamedyarov, S.	2809	1/2-1/2	2018.03.05
Gelfand, B.	2695	Mamedyarov, S.	2809	1/2-1/2	2018.03.02
Nepomniachtchi, I.	2751	Mamedyarov, S.	2809	1/2-1/2	2018.03.02
Karjakin, Sergey	2763	Mamedyarov, S.	2809	1/2-1/2	2018.03.02
Caruana, F.	2784	Mamedyarov, S.	2809	1/2-1/2	2018.03.10
Nakamura, Hi	2787	Mamedyarov, S.	2809	1/2-1/2	2018.03.01
Grischuk, A.	2767	Mamedyarov, S.	2809	1/2-1/2	2018.03.10
Ding Liren	2769	Mamedyarov, S.	2809	1/2-1/2	2018.03.10
Aronian, L.	2794	Mamedyarov, S.	2809	1/2-1/2	2018.03.10
So, W.	2799	Mamedyarov, S.	2809	1/2-1/2	2018.03.10
Kramnik, V.	2800	Mamedyarov, S.	2809	1/2-1/2	2018.03.10
Wojtaszek, R.	2744	Mamedyarov, S.	2814	1/2-1/2	2018.04.19
Gozzoli, Y.	2569	Mamedyarov, S.	2791	1/2-1/2	2017.10.21
Mamedov, Rau	2704	Mamedyarov, S.	2814	1/2-1/2	2018.04.19
Ding Liren	2778	Mamedyarov, S.	2814	1/2-1/2	2018.04.19
Anand, V.	2760	Mamedyarov, S.	2808	1/2-1/2	2018.05.27
Caruana, F.	2822	Mamedyarov, S.	2808	1/2-1/2	2018.05.28
Anand, V.	2760	Mamedyarov, S.	2808	1/2-1/2	2018.05.28
Carlsen, M.	2843	Mamedyarov, S.	2808	1/2-1/2	2018.05.28
Aronian, L.	2764	Mamedyarov, S.	2808	1/2-1/2	2018.06.15
Caruana, F.	2816	Mamedyarov, S.	2808	1/2-1/2	2018.06.15
Grischuk, A.	2766	Mamedyarov, S.	2808	1/2-1/2	2018.06.12
Anand, V.	2759	Mamedyarov, S.	2808	1/2-1/2	2018.06.15
Aronian, L.	2764	Mamedyarov, S.	2808	1/2-1/2	2018.06.12
Aronian, L.	2764	Mamedyarov, S.	2808	1/2-1/2	2018.06.23
Grischuk, A.	2766	Mamedyarov, S.	2808	1/2-1/2	2018.06.23
Anand, V.	2759	Mamedyarov, S.	2808	1/2-1/2	2018.06.23
Nakamura, Hi	2769	Mamedyarov, S.	2808	1/2-1/2	2018.06.20
Karjakin, Sergey	2782	Mamedyarov, S.	2808	1/2-1/2	2018.06.23
Navara, D.	2741	Mamedyarov, S.	2801	1/2-1/2	2018.07.22
Carlsen, M.	2842	Mamedyarov, S.	2801	1/2-1/2	2018.07.22
Vachier Lagrave, M.	2779	Mamedyarov, S.	2801	1/2-1/2	2018.07.22
Svidler, P.	2753	Mamedyarov, S.	2801	1/2-1/2	2018.07.22
Dominguez Perez, L.	2739	Mamedyarov, S.	2801	1/2-1/2	2018.08.11
Aronian, L.	2767	Mamedyarov, S.	2801	1/2-1/2	2018.08.11
Anand, V.	2768	Mamedyarov, S.	2801	1/2-1/2	2018.08.14
Grischuk, A.	2766	Mamedyarov, S.	2801	1/2-1/2	2018.08.14
Grischuk, A.	2766	Mamedyarov, S.	2801	1/2-1/2	2018.08.18
Nakamura, Hi	2777	Mamedyarov, S.	2801	1/2-1/2	2018.08.18
Karjakin, Sergey	2773	Mamedyarov, S.	2801	1/2-1/2	2018.08.18
Anand, V.	2768	Mamedyarov, S.	2801	1/2-1/2	2018.08.18
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Mamedyarov, S.	2766	Ashwin, J.	2490	1-0	2017.01.11
Mamedyarov, S.	2766	Bhat, V.	2519	1-0	2017.01.11
Mamedyarov, S.	2766	Tomashevsky, E.	2711	1-0	2017.02.18
Mamedyarov, S.	2766	Stopa, Ja	2479	1-0	2017.01.11
Mamedyarov, S.	2766	Hou Yifan	2651	1-0	2017.02.18
Mamedyarov, S.	2766	Adams, Mi	2751	1-0	2017.02.18
Mamedyarov, S.	2766	So, W.	2808	1-0	2017.01.11
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Giri, A.	2782	Mamedyarov, S.	2801	1/2-1/2	2018.07.24
Anand, Viswanathan	2773	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.11.13
Andreikin, Dmitry	2719	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.12.26
Aronian, Levon	2765	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.11.09
Duda, Jan-Krzysztof	2739	Mamedyarov, Shakhriyar	2820	1/2-1/2	2018.09.24
Efimenko, Zahar	2641	Mamedyarov, Shakhriyar	2820	1/2-1/2	2018.10.12
Harikrishna, Pendyala	2729	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.11.13
Karjakin, Sergey	2753	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.12.29
Karjakin, Sergey	2753	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.11.13
Matlakov, Maxim	2700	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.12.29
Nepomniachtchi, Ian	2763	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.12.26
Nihal, Sarin	2576	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.11.09
Popov, Ivan RUS	2592	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.12.29
So, Wesley	2765	Mamedyarov, Shakhriyar	2817	1/2-1/2	2018.11.09
Vocaturo, Daniele	2615	Mamedyarov, Shakhriyar	2820	1/2-1/2	2018.09.24
Leko,P	2679	Mamedyarov,S	2817	1/2-1/2	2018.11.24
Mamedyarov, S.	2772	Li, Ruifeng	2577	1-0	2017.03.01
Mamedyarov, S.	2772	Holt, C.	2555	1-0	2017.03.01
Mamedyarov, S.	2772	Vitiugov, N.	2731	1-0	2017.05.01
Mamedyarov, S.	2772	Shomoev, A.	2550	1-0	2017.05.01
Mamedyarov, S.	2772	Adams, Mi	2747	1-0	2017.05.12
Mamedyarov, S.	2800	Caruana, F.	2808	1-0	2017.06.24
Mamedyarov, S.	2800	Nakamura, Hi	2785	1-0	2017.06.24
Mamedyarov, S.	2800	Topalov, V.	2749	1-0	2017.06.24
Mamedyarov, S.	2800	Topalov, V.	2749	1-0	2017.06.21
Mamedyarov, S.	2800	Bacrot, E.	2708	1-0	2017.06.24
Mamedyarov, S.	2800	Vachier Lagrave, M.	2796	1-0	2017.06.21
Mamedyarov, S.	2800	Inarkiev, E.	2707	1-0	2017.07.06
Mamedyarov, S.	2791	Nisipeanu, LD.	2672	1-0	2017.10.08
Mamedyarov, S.	2791	Rakhmanov, Ale	2654	1-0	2017.10.03
Mamedyarov, S.	2791	Dubov, Daniil	2677	1-0	2017.10.03
Mamedyarov, S.	2791	Kurbedinov, R.	2309	1-0	2017.10.03
Mamedyarov, S.	2791	Goryachkina, A.	2478	1-0	2017.10.05
Mamedyarov, S.	2791	Kezin, R.	2455	1-0	2017.10.05
Mamedyarov, S.	2791	Moskalenko, A.	2522	1-0	2017.10.05
Mamedyarov, S.	2791	Ragger, M.	2659	1-0	2017.10.28
Mamedyarov, S.	2791	Navara, D.	2726	1-0	2017.10.28
Mamedyarov, S.	2791	Svetushkin, D.	2556	1-0	2017.10.28
Mamedyarov, S.	2799	Le Quang Liem	2737	1-0	2017.12.10
Mamedyarov, S.	2799	Ivanchuk, V.	2726	1-0	2017.12.10
Mamedyarov, S.	2799	Le Quang Liem	2737	1-0	2017.12.14
Mamedyarov, Shakhriyar	2770	Van Foreest, Jorden	2701	1-0	Sat Mar 13 2021
Mamedyarov, Shakhriyar	2770	Firouzja, Alireza	2759	1-0	Sat Apr 24 2021
Mamedyarov, Shakhriyar	2770	Firouzja, Alireza	2759	1-0	Tue Apr 27 2021
Mamedyarov, Shakhriyar	2770	Dominguez Perez, Leinier	2758	1-0	Sun Apr 25 2021
Mamedyarov, Shakhriyar	2770	Karjakin, Sergey	2757	1-0	Sun Apr 25 2021
Mamedyarov, Shakhriyar	2770	Nakamura, Hikaru	2736	1-0	Thu Apr 29 2021
Mamedyarov, Shakhriyar	2770	Nakamura, Hikaru	2736	1-0	Fri Apr 30 2021
Mamedyarov, Shakhriyar	2770	Nakamura, Hikaru	2736	1-0	Fri Apr 30 2021
Mamedyarov, Shakhriyar	2770	Manukyan, Artyom	2148	1-0	Tue May 04 2021
Mamedyarov, Shakhriyar	2770	Navalgund, Niranjan	2289	1-0	Tue May 04 2021
Mamedyarov, Shakhriyar	2770	Vlassov, Nikolai	2306	1-0	Tue May 04 2021
Mamedyarov, Shakhriyar	2770	Karacsonyi, Gellert	2327	1-0	Tue May 11 2021
Mamedyarov, Shakhriyar	2770	Caruana, Fabiano	2820	1-0	Sun May 23 2021
Mamedyarov, Shakhriyar	2770	Aronian, Levon	2781	1-0	Mon May 24 2021
Mamedyarov, Shakhriyar	2770	Vachier-Lagrave, Maxime	2760	1-0	Mon May 24 2021
Mamedyarov, Shakhriyar	2770	Aronian, Levon	2781	1-0	2021.06.11
Mamedyarov, Shakhriyar	2716	Saravana, Krishnan P.	2245	1-0	2021.06.22
Mamedyarov, Shakhriyar	2716	Krivonosov, Oleg	2469	1-0	2021.06.22
Mamedyarov, Shakhriyar	2716	Deepan, Chakkravarthy J.	2490	1-0	2021.06.22
Nakamura, Hikaru	2850	Mamedyarov, Shakhriyar	2710	1/2-1/2	2022.08.30
Dominguez Perez, Leinier	2745	Mamedyarov, Shakhriyar	2757	1/2-1/2	2022.09.10
Kasimdzhanov, Rustam	2698	Mamedyarov, Shakhriyar	2705	1/2-1/2	2022.09.23
Wang, Hao	2750	Mamedyarov, Shakhriyar	2705	1/2-1/2	2022.09.24
Yilmaz, Mustafa	2502	Mamedyarov, Shakhriyar	2705	1/2-1/2	2022.09.24
Durarbayli, Vasif	2458	Mamedyarov, Shakhriyar	2705	1/2-1/2	2022.09.24
Mamedyarov, S.	2766	Finegold, B.	2483	0-1	2017.01.11
Mamedyarov, S.	2772	Shimanov, A.	2642	0-1	2017.03.01
Mamedyarov, S.	2800	Karjakin, Sergey	2781	0-1	2017.06.24
Mamedyarov, S.	2800	Carlsen, M.	2832	0-1	2017.06.24
Mamedyarov, S.	2800	Vachier Lagrave, M.	2796	0-1	2017.06.24
Mamedyarov, S.	2800	Carlsen, M.	2832	0-1	2017.06.21
Mamedyarov, S.	2797	Kuzubov, Y.	2688	0-1	2017.09.03
Mamedyarov, S.	2791	Grachev, B.	2645	0-1	2017.10.05
Mamedyarov, S.	2799	Korobov, A.	2652	0-1	2017.12.14
Mamedyarov, S.	2799	Yu Yangyi	2751	0-1	2017.12.14
Mamedyarov, S.	2799	Yu Yangyi	2751	1-0	2017.12.12
Mamedyarov, S.	2799	Korobov, A.	2652	0-1	2017.12.12
Mamedyarov, S.	2799	Grischuk, A.	2772	0-1	2017.12.12
Mamedyarov, S.	2799	Artemiev, V.	2691	0-1	2017.12.12
Mamedyarov, S.	2799	Wang Hao	2709	0-1	2017.12.12
Mamedyarov, S.	2799	Esipenko, Andrey	2564	1-0	2017.12.23
Mamedyarov, S.	2799	Yuffa, D.	2522	1-0	2017.12.23
Mamedyarov, S.	2799	Yuffa, D.	2522	1-0	2017.12.19
Mamedyarov, S.	2799	Yu Yangyi	2751	1-0	2017.12.26
Mamedyarov, S.	2799	Sanal, V.	2551	1-0	2017.12.29
Mamedyarov, S.	2799	Haddouche, M.	2505	1-0	2017.12.29
Mamedyarov, S.	2799	Bocharov, D.	2583	1-0	2017.12.29
Mamedyarov, S.	2799	Cheparinov, I.	2710	1-0	2017.12.29
Mamedyarov, S.	2799	Nepomniachtchi, I.	2729	1-0	2017.12.29
Mamedyarov, S.	2799	Wang Yue	2690	1-0	2017.12.29
Mamedyarov, S.	2766	Wheeler, Cameron	2398	1/2-1/2	2017.01.11
Mamedyarov, S.	2766	Kovalyov, A.	2647	1/2-1/2	2017.01.11
Mamedyarov, S.	2766	Szabo, Ben	2378	1/2-1/2	2017.01.11
Mamedyarov, S.	2766	Mihok, O.	2505	1/2-1/2	2017.01.11
Mamedyarov, S.	2766	Troff, Kayden W	2511	1/2-1/2	2017.01.11
Mamedyarov, S.	2766	Nepomniachtchi, I.	2749	1/2-1/2	2017.02.18
Mamedyarov, S.	2766	Nakamura, Hi	2785	1/2-1/2	2017.02.18
Mamedyarov, S.	2772	Karjakin, Sergey	2783	1/2-1/2	2017.04.21
Mamedyarov, S.	2772	Radjabov, T.	2710	1/2-1/2	2017.04.21
Mamedyarov, S.	2772	Adams, Mi	2761	1/2-1/2	2017.04.21
Mamedyarov, S.	2772	Topalov, V.	2741	1/2-1/2	2017.04.21
Mamedyarov, S.	2772	Vallejo Pons, F.	2710	1/2-1/2	2017.05.12
Mamedyarov, S.	2772	Vachier Lagrave, M.	2795	1/2-1/2	2017.05.12
Mamedyarov, S.	2772	Grischuk, A.	2750	1/2-1/2	2017.05.12
Mamedyarov, S.	2772	Ding Liren	2773	1/2-1/2	2017.05.12
Mamedyarov, S.	2800	So, W.	2812	1/2-1/2	2017.06.24
Mamedyarov, S.	2800	Grischuk, A.	2761	1/2-1/2	2017.06.24
Mamedyarov, S.	2800	So, W.	2812	1/2-1/2	2017.06.21
Mamedyarov, S.	2800	Eljanov, P.	2739	1/2-1/2	2017.07.06
Mamedyarov, S.	2800	Radjabov, T.	2724	1/2-1/2	2017.07.06
Mamedyarov, S.	2800	Li Chao2	2735	1/2-1/2	2017.07.06
Mamedyarov, S.	2799	Ivanchuk, V.	2726	0-1	2017.12.12
Mamedyarov, S.	2799	Artemiev, V.	2691	0-1	2017.12.23
Mamedyarov, S.	2799	Bu Xiangzhi	2730	0-1	2017.12.26
Mamedyarov, S.	2799	Carlsen, M.	2837	0-1	2017.12.29
Mamedyarov, S.	2800	Nepomniachtchi, I.	2742	1/2-1/2	2017.07.06
Mamedyarov, S.	2797	Liu Guanchu	2455	1/2-1/2	2017.09.03
Mamedyarov, S.	2797	Kuzubov, Y.	2688	1/2-1/2	2017.09.03
Mamedyarov, S.	2791	Khismatullin, D.	2628	1/2-1/2	2017.10.05
Mamedyarov, S.	2791	Kamsky, G.	2676	1/2-1/2	2017.10.03
Mamedyarov, S.	2791	Rakhmanov, Ale	2654	1/2-1/2	2017.10.05
Mamedyarov, S.	2791	Eljanov, P.	2720	1/2-1/2	2017.10.08
Mamedyarov, S.	2791	Harikrishna, P.	2733	1/2-1/2	2017.10.08
Mamedyarov, S.	2791	Leko, P.	2679	1/2-1/2	2017.10.28
Mamedyarov, S.	2791	Eljanov, P.	2720	1/2-1/2	2017.10.28
Mamedyarov, S.	2799	Korobov, A.	2652	1/2-1/2	2017.12.10
Mamedyarov, S.	2799	Grischuk, A.	2772	1/2-1/2	2017.12.10
Mamedyarov, S.	2799	Ivanchuk, V.	2726	1/2-1/2	2017.12.14
Mamedyarov, S.	2799	Ding Liren	2777	1/2-1/2	2017.12.14
Mamedyarov, S.	2799	Le Quang Liem	2737	1/2-1/2	2017.12.12
Mamedyarov, S.	2799	Harikrishna, P.	2744	1/2-1/2	2017.12.12
Mamedyarov, S.	2799	Mamedov, Rau	2709	1/2-1/2	2017.12.12
Mamedyarov, S.	2799	Andreikin, D.	2712	1/2-1/2	2017.12.12
Mamedyarov, S.	2799	Ding Liren	2777	1/2-1/2	2017.12.12
Mamedyarov, S.	2799	Oparin, G.	2602	1/2-1/2	2017.12.23
Mamedyarov, S.	2799	Artemiev, V.	2691	1/2-1/2	2017.12.19
Mamedyarov, S.	2799	Demchenko, A.	2660	1/2-1/2	2017.12.26
Mamedyarov, S.	2799	Bocharov, D.	2583	1/2-1/2	2017.12.26
Mamedyarov, S.	2799	Artemiev, V.	2691	1/2-1/2	2017.12.26
Mamedyarov, S.	2799	Amin, B.	2689	1/2-1/2	2017.12.26
Grischuk, A.	2742	Mamedyarov, S.	2766	1-0	2017.02.18
Wojtaszek, R.	2745	Mamedyarov, S.	2772	1-0	2017.04.21
Vachier Lagrave, M.	2796	Mamedyarov, S.	2800	1-0	2017.06.24
Nakamura, Hi	2785	Mamedyarov, S.	2800	1-0	2017.06.24
Caruana, F.	2808	Mamedyarov, S.	2800	1-0	2017.06.24
Grischuk, A.	2761	Mamedyarov, S.	2800	1-0	2017.06.21
Kuzubov, Y.	2688	Mamedyarov, S.	2797	1-0	2017.09.03
Alekseenko, K.	2563	Mamedyarov, S.	2791	1-0	2017.10.05
Fedoseev, Vl3	2733	Mamedyarov, S.	2791	1-0	2017.10.03
Anton Guijarro, D.	2651	Mamedyarov, S.	2791	1-0	2017.10.28
Aronian, L.	2801	Mamedyarov, S.	2791	1-0	2017.10.28
Andreikin, D.	2712	Mamedyarov, S.	2799	1-0	2017.12.10
Artemiev, V.	2691	Mamedyarov, S.	2799	1-0	2017.12.12
Ivanchuk, V.	2726	Mamedyarov, S.	2799	1-0	2017.12.12
Yu Yangyi	2751	Mamedyarov, S.	2799	1-0	2017.12.12
Korobov, A.	2652	Mamedyarov, S.	2799	1-0	2017.12.12
Ding Liren	2777	Mamedyarov, S.	2799	1-0	2017.12.12
Grischuk, A.	2772	Mamedyarov, S.	2799	1-0	2017.12.12
Artemiev, V.	2691	Mamedyarov, S.	2799	1-0	2017.12.23
Mamedyarov, S.	2799	Duda, J.	2717	1/2-1/2	2017.12.26
Mamedyarov, S.	2799	Jobava, Ba	2690	1/2-1/2	2017.12.29
Mamedyarov, S.	2799	Svidler, P.	2765	1/2-1/2	2017.12.29
Mamedyarov, S.	2799	Petrosian, TL.	2601	1/2-1/2	2017.12.29
Mamedyarov, S.	2799	Vidit, S.	2715	1/2-1/2	2017.12.29
Shakhriyar Mamedyarov	0	Viswanathan Anand	0	1/2-1/2	2017.01.14
Rosen, E.	2364	Mamedyarov, S.	2766	0-1	2017.01.11
Priyadharshan, K.	2527	Mamedyarov, S.	2766	0-1	2017.01.11
Taghizadeh, Rayan	2317	Mamedyarov, S.	2766	0-1	2017.01.11
Shankland, S.	2674	Mamedyarov, S.	2766	0-1	2017.01.11
Vertetics, A.	2416	Mamedyarov, S.	2766	0-1	2017.01.11
Orosz, Andras	2323	Mamedyarov, S.	2766	0-1	2017.01.11
Gareev, T.	2617	Mamedyarov, S.	2766	0-1	2017.01.11
Liu, E.	2284	Mamedyarov, S.	2766	0-1	2017.01.11
Rosenthal, Nicholas	2156	Mamedyarov, S.	2766	0-1	2017.01.11
Toolin, C.	2189	Mamedyarov, S.	2772	0-1	2017.03.01
So, W.	2822	Mamedyarov, S.	2772	0-1	2017.04.21
Eljanov, P.	2751	Mamedyarov, S.	2772	0-1	2017.04.21
Kramnik, V.	2811	Mamedyarov, S.	2772	0-1	2017.04.21
Najer, E.	2682	Mamedyarov, S.	2772	0-1	2017.05.01
Riazantsev, A.	2659	Mamedyarov, S.	2772	0-1	2017.05.01
Salem, AR.	2633	Mamedyarov, S.	2772	0-1	2017.05.12
Grischuk, A.	2761	Mamedyarov, S.	2800	0-1	2017.06.24
Bacrot, E.	2708	Mamedyarov, S.	2800	0-1	2017.06.24
Karjakin, Sergey	2781	Mamedyarov, S.	2800	0-1	2017.06.21
Caruana, F.	2808	Mamedyarov, S.	2800	0-1	2017.06.21
Liu Guanchu	2455	Mamedyarov, S.	2797	0-1	2017.09.03
Steingrimsson, H.	2576	Mamedyarov, S.	2791	0-1	2017.10.08
Kryvoruchko, Y.	2689	Mamedyarov, S.	2799	1-0	2017.12.29
Salgado Lopez, I.	2644	Mamedyarov, S.	2799	1-0	2017.12.29
Karjakin, Sergey	2760	Mamedyarov, S.	2799	1-0	2017.12.29
Belous, V.	2564	Mamedyarov, S.	2766	1/2-1/2	2017.01.11
Sarana, A.	2543	Mamedyarov, S.	2791	0-1	2017.10.05
Trjapishko, A.	2508	Mamedyarov, S.	2791	0-1	2017.10.03
Jakovenko, D.	2710	Mamedyarov, S.	2791	0-1	2017.10.03
Sarana, A.	2543	Mamedyarov, S.	2791	0-1	2017.10.03
Terzyan, Nazar	1717	Mamedyarov, S.	2791	0-1	2017.10.05
Tekeyev, Z.	2380	Mamedyarov, S.	2791	0-1	2017.10.05
Trjapishko, A.	2508	Mamedyarov, S.	2791	0-1	2017.10.05
Fedoseev, Vl3	2733	Mamedyarov, S.	2791	0-1	2017.10.05
Najer, E.	2699	Mamedyarov, S.	2791	0-1	2017.10.08
Grischuk, A.	2785	Mamedyarov, S.	2791	0-1	2017.10.28
Ding Liren	2777	Mamedyarov, S.	2799	0-1	2017.12.10
Le Quang Liem	2737	Mamedyarov, S.	2799	0-1	2017.12.14
Ivanchuk, V.	2726	Mamedyarov, S.	2799	0-1	2017.12.14
Wang Hao	2709	Mamedyarov, S.	2799	0-1	2017.12.12
Harikrishna, P.	2744	Mamedyarov, S.	2799	0-1	2017.12.12
Oparin, G.	2602	Mamedyarov, S.	2799	0-1	2017.12.19
