White	White ELO	Black	Black ELO	Result	Date
Nakamura,Hi	2745	Duda,J	2730	1/2-1/2	2019.09.02
Nakamura,Hi	2745	Duda,J	2730	1/2-1/2	2019.09.02
Nakamura,Hi	2745	Duda,J	2730	1/2-1/2	2019.09.02
Nakamura,Hi	2745	Duda,J	2730	1/2-1/2	2019.09.02
Nakamura,Hi	2745	Nepomniachtchi,I	2776	1/2-1/2	2019.09.02
Nakamura,Hi	2745	Nepomniachtchi,I	2776	1/2-1/2	2019.09.02
Nakamura,Hi	2745	Nepomniachtchi,I	2776	1/2-1/2	2019.09.02
Ding Liren	2813	Nakamura,Hi	2749	1-0	2019.01.08
Naroditsky,D	2616	Nakamura,Hi	2749	1-0	2019.01.08
Xiong,Jeffery	2672	Nakamura,Hi	2749	1-0	2019.01.08
Amin,B	2704	Nakamura,Hi	2761	1-0	2019.05.08
Vachier Lagrave,M	2780	Nakamura,Hi	2761	1-0	2019.05.11
Grischuk,A	2772	Nakamura,Hi	2761	1-0	2019.05.17
Caruana,F	2819	Nakamura,Hi	2754	1-0	2019.06.26
Carlsen,M	2875	Nakamura,Hi	2754	1-0	2019.06.26
So,W	2754	Nakamura,Hi	2754	1-0	2019.06.26
Topalov,V	2740	Nakamura,Hi	2754	1-0	2019.07.12
Grischuk,A	2766	Nakamura,Hi	2754	1-0	2019.07.27
Caruana,F	2819	Nakamura,Hi	2754	1-0	2019.07.31
Grischuk,A	2766	Nakamura,Hi	2754	1-0	2019.07.31
Vachier Lagrave,M	2775	Nakamura,Hi	2754	1-0	2019.07.31
Anand,V	2764	Nakamura,Hi	2754	1-0	2019.07.31
Mamedyarov,S	2765	Nakamura,Hi	2754	1-0	2019.07.31
Nepomniachtchi,I	2774	Nakamura,Hi	2743	1-0	2019.08.17
Nisipeanu,LD	2656	Nakamura,Hi	2745	1-0	2019.09.10
Dobrov,V	2478	Nakamura,Hi	2745	1-0	2019.09.02
Dobrov,V	2478	Nakamura,Hi	2745	1-0	2019.09.02
Dobrov,V	2478	Nakamura,Hi	2745	1-0	2019.09.02
Dobrov,V	2478	Nakamura,Hi	2745	1-0	2019.09.02
Duda,J	2730	Nakamura,Hi	2745	1-0	2019.09.02
Duda,J	2730	Nakamura,Hi	2745	1-0	2019.09.02
Duda,J	2730	Nakamura,Hi	2745	1-0	2019.09.02
Harikrishna, P.	0	Nakamura, Hikaru	0	0-1	Sat Nov 23 2019
So, Wesley	0	Nakamura, Hikaru	0	0-1	Sun Nov 24 2019
Harikrishna, P.	0	Nakamura, Hikaru	0	0-1	Mon Nov 25 2019
Aronian, Levon	0	Nakamura, Hikaru	0	0-1	Mon Nov 25 2019
Nepomniachtchi, Ian	0	Nakamura, Hikaru	0	0-1	Tue Nov 26 2019
Vidit, Santosh Gujrathi	0	Nakamura, Hikaru	0	0-1	Tue Nov 26 2019
Ponkratov, Pavel	0	Nakamura, Hikaru	0	0-1	Sun Dec 29 2019
Riazantsev, Alexander	0	Nakamura, Hikaru	0	0-1	Sun Dec 29 2019
Sasikiran, Krishnan	0	Nakamura, Hikaru	0	0-1	Sun Dec 29 2019
Perunovic, Milos	0	Nakamura, Hikaru	0	0-1	Sun Dec 29 2019
Matlakov, Maxim	0	Nakamura, Hikaru	0	0-1	Mon Dec 30 2019
Smirin, Ilia	0	Nakamura, Hikaru	0	0-1	Sat Dec 28 2019
Zhigalko, Sergei	0	Nakamura, Hikaru	0	0-1	Fri Dec 27 2019
Mamedov, Rauf	0	Nakamura, Hikaru	0	0-1	Mon Dec 30 2019
Kiewra,K	2362	Nakamura,Hi	2749	0-1	2019.01.08
Brown,Michael William	2524	Nakamura,Hi	2749	0-1	2019.01.08
Seeman,T	2386	Nakamura,Hi	2749	0-1	2019.01.22
Zhu,Jiner	2424	Nakamura,Hi	2749	0-1	2019.01.08
Duda,J	2730	Nakamura,Hi	2745	1-0	2019.09.02
Nepomniachtchi,I	2776	Nakamura,Hi	2745	1-0	2019.09.02
Nepomniachtchi,I	2776	Nakamura,Hi	2745	1-0	2019.09.02
Nepomniachtchi,I	2776	Nakamura,Hi	2745	1-0	2019.09.02
Nepomniachtchi,I	2776	Nakamura,Hi	2745	1-0	2019.09.02
Nepomniachtchi,I	2776	Nakamura,Hi	2745	1-0	2019.09.02
Nepomniachtchi,I	2776	Nakamura,Hi	2745	1-0	2019.09.02
Holt,C	2548	Nakamura,Hi	2749	0-1	2019.01.08
Karthikeyan,M2	2570	Nakamura,Hi	2749	0-1	2019.01.22
Jirasek,Ladia	2376	Nakamura,Hi	2749	0-1	2019.01.08
Wang Hao	2714	Nakamura,Hi	2749	0-1	2019.01.08
Shankland,S	2725	Nakamura,Hi	2749	0-1	2019.01.08
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.20
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.23
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.23
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.23
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.23
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.23
Duda,J	2731	Nakamura,Hi	2749	0-1	2019.02.23
Adhiban,Baskaran	2689	Nakamura,Hi	2749	0-1	2019.01.08
Xiong,Jeffery	2663	Nakamura,Hi	2746	0-1	2019.03.20
Akobian,V	2625	Nakamura,Hi	2746	0-1	2019.03.20
Robson,R	2667	Nakamura,Hi	2746	0-1	2019.03.20
Nepomniachtchi,I	2773	Nakamura,Hi	2761	0-1	2019.05.08
Wei Yi	2736	Nakamura,Hi	2761	0-1	2019.05.11
So,W	2754	Nakamura,Hi	2761	0-1	2019.05.11
Dubov,Daniil	2690	Nakamura,Hi	2761	0-1	2019.05.17
Duda,J	2729	Nakamura,Hi	2754	0-1	2019.07.31
Dubov,Daniil	2700	Nakamura,Hi	2754	0-1	2019.07.31
Bellahcene,B	2540	Nakamura,Hi	2745	0-1	2019.09.10
Dobrov,V	2478	Nakamura,Hi	2745	0-1	2019.09.02
Dobrov,V	2478	Nakamura,Hi	2745	0-1	2019.09.02
Nakamura, Hikaru	2850	Halkias, Stelios	2453	0-1	2022.06.14
Nakamura, Hikaru	2850	Sadhwani, Raunak	2616	0-1	2022.06.14
Nakamura, Hikaru	2837	Aronian, Levon	2728	0-1	2022.06.12
Nakamura, Hikaru	2850	Xiong, Jeffery	2727	0-1	2022.02.26
Nakamura, Hikaru	2837	Abdusattorov, Nodirbek	2670	0-1	2022.04.03
Nakamura, Hikaru	2850	Demchenko, Anton	2539	0-1	2022.04.02
Nakamura, Hikaru	2837	Esipenko, Andrey	2679	0-1	2022.04.24
Nakamura, Hikaru	2850	Aronian, Levon	2850	1-0	2022.08.29
Nakamura, Hikaru	2850	Shankland, Sam	2645	1-0	2022.08.29
Nakamura, Hikaru	2850	Vachier-Lagrave, Maxime	2812	1-0	2022.08.29
Nakamura, Hikaru	2850	Dominguez Perez, Leinier	2708	1-0	2022.08.30
Nakamura, Hikaru	2850	Xiong, Jeffery	2714	1-0	2022.08.30
Nakamura, Hikaru	2789	Vasquez Schroeder, Rodrigo	2603	1-0	2022.09.19
Nakamura, Hikaru	3246	Adewumi, Tanitoluwa	2545	1-0	2022.09.20
Nakamura, Hikaru	2850	Vasquez Schroeder, Rodrigo	2577	1-0	2022.09.20
Nakamura, Hikaru	2850	Pakleza, Zbigniew	2411	1-0	2022.09.20
Nakamura, Hikaru	2789	Navara, David	2659	1-0	2022.09.24
Nakamura, Hikaru	2850	Abdisalimov, Abdimalik	2401	1-0	2022.09.27
Nakamura, Hikaru	2850	Perez Gormaz, Matias	2341	1-0	2022.09.27
Nakamura, Hikaru	2850	Hafiz, Arif Abdul	2198	1-0	2022.09.27
Nakamura, Hikaru	2850	Wojtaszek, Radoslaw	2606	1-0	2022.09.27
Nakamura, Hikaru	2850	Cruz Mendez, Jean Marco	2064	1-0	2022.09.27
Nakamura, Hikaru	2850	Beerdsen, Thomas	2567	1-0	2022.09.27
Nakamura, Hikaru	2850	Atanasov, Anthony	1933	1-0	2022.09.27
Nakamura, Hikaru	2850	Bortnyk, Mykola	2582	1-0	2022.09.27
Nakamura, Hikaru	2850	Sarana, Alexey	2666	1/2-1/2	2022.06.14
Nakamura, Hikaru	2850	Dardha, Daniel	2482	1/2-1/2	2022.06.14
Nakamura, Hikaru	2850	Bernadskiy, Vitaliy	2473	1/2-1/2	2022.06.14
Nakamura, Hikaru	2760	Nepomniachtchi, Ian	2766	1/2-1/2	2022.06.22
Nakamura, Hikaru	2760	Ding, Liren	2806	1/2-1/2	2022.06.23
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	1/2-1/2	2022.06.28
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	1/2-1/2	2022.07.09
Nakamura, Hikaru	2850	So, Wesley	2763	1/2-1/2	2022.07.10
Nakamura, Hikaru	2850	Paravyan, David	2569	1/2-1/2	2022.02.19
Nakamura, Hikaru	2823	Anton Guijarro, David	2633	1/2-1/2	2022.02.20
Nakamura, Hikaru	2823	Aronian, Levon	2719	1/2-1/2	2022.03.06
Nakamura, Hikaru	2837	Grischuk, Alexander	2759	0-1	2022.04.17
Nakamura, Hikaru	2850	Paravyan, David	2569	0-1	2022.05.21
Nakamura, Hikaru	2850	Moussard, Jules	2589	0-1	2022.06.05
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	0-1	2022.07.30
Nakamura, Hikaru	2850	Kovalev, Vladislav	2530	0-1	2022.07.30
Nakamura, Hikaru	2850	Niemann, Hans Moke	2632	0-1	2022.08.07
Nakamura, Hikaru	2850	Kamsky, Gata	2666	0-1	2022.08.09
Nakamura, Hikaru	2850	Andreikin, Dmitry	2736	0-1	2022.08.09
Nakamura, Hikaru	2850	Bortnyk, Olexandr	2723	0-1	2022.08.09
Nakamura, Hikaru	2850	Salem, A.R. Saleh	2674	0-1	2022.08.23
Nakamura, Hikaru	2837	Firouzja, Alireza	2704	0-1	2022.08.26
Nakamura, Hikaru	2837	Shankland, Sam	2616	0-1	2022.08.28
Nakamura, Hikaru	2837	Caruana, Fabiano	2766	0-1	2022.08.28
Nakamura, Hikaru	2850	Firouzja, Alireza	2795	0-1	2022.08.30
Nakamura, Hikaru	2837	Caruana, Fabiano	2784	1/2-1/2	2022.03.13
Nakamura, Hikaru	2837	Vachier-Lagrave, Maxime	2743	1/2-1/2	2022.03.13
Nakamura, Hikaru	2850	Dubov, Daniil	2791	1/2-1/2	2022.03.12
Nakamura, Hikaru	2850	So, Wesley	2814	1/2-1/2	2022.04.09
Nakamura, Hikaru	2850	Grischuk, Alexander	2762	1/2-1/2	2022.04.09
Nakamura, Hikaru	2850	Niemann, Hans Moke	2632	1/2-1/2	2022.04.02
Nakamura, Hikaru	2850	Abdusattorov, Nodirbek	2663	1/2-1/2	2022.04.30
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	1/2-1/2	2022.04.23
Nakamura, Hikaru	2850	Vidit, Santosh Gujrathi	2654	1/2-1/2	2022.04.23
Nakamura, Hikaru	2850	Abdusattorov, Nodirbek	2663	1/2-1/2	2022.05.07
Nakamura, Hikaru	2850	Vidit, Santosh Gujrathi	2654	1/2-1/2	2022.04.30
Nakamura, Hikaru	2837	Abdusattorov, Nodirbek	2670	1/2-1/2	2022.05.01
Nakamura, Hikaru	2850	Xiong, Jeffery	2727	1/2-1/2	2022.05.14
Nakamura, Hikaru	2851	Vidit, Santosh Gujrathi	2617	1/2-1/2	2022.05.08
Nakamura, Hikaru	2851	Bortnyk, Olexandr	2643	1/2-1/2	2022.05.15
Nakamura, Hikaru	2850	Santos Ruiz, Miguel	2486	1/2-1/2	2022.05.28
Nakamura, Hikaru	2850	Dubov, Daniil	2791	1/2-1/2	2022.05.28
Nakamura, Hikaru	2850	Matlakov, Maxim	2669	1/2-1/2	2022.06.04
Nakamura, Hikaru	2850	Sadhwani, Raunak	2616	1/2-1/2	2022.06.04
Nakamura, Hikaru	2851	Grischuk, Alexander	2759	1/2-1/2	2022.05.29
Nakamura, Hikaru	2850	Sadhwani, Raunak	2616	1/2-1/2	2022.06.11
Nakamura, Hikaru	2850	Sarana, Alexey	2666	1/2-1/2	2022.06.04
Nakamura, Hikaru	2850	Salem, A.R. Saleh	2679	1/2-1/2	2022.07.26
Nakamura, Hikaru	2850	Yoo, Christopher Woojin	2105	1/2-1/2	2022.07.30
Nakamura, Hikaru	2850	Andreikin, Dmitry	2736	1/2-1/2	2022.08.02
Andreikin, Dmitry	2736	Nakamura, Hikaru	2850	1-0	2022.06.14
Caruana, Fabiano	2783	Nakamura, Hikaru	2760	1-0	2022.06.17
Radjabov, Teimour	2753	Nakamura, Hikaru	2760	1-0	2022.06.27
Bortnyk, Olexandr	2723	Nakamura, Hikaru	2850	1-0	2022.07.09
Nakamura, Hikaru	2850	Kevlishvili, Robby	2577	1/2-1/2	2022.08.02
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	1/2-1/2	2022.08.02
Nakamura, Hikaru	2850	Chigaev, Maksim	2487	1/2-1/2	2022.08.06
Nakamura, Hikaru	2850	Sarana, Alexey	2666	1/2-1/2	2022.08.06
Nakamura, Hikaru	2850	Nepomniachtchi, Ian	2791	1/2-1/2	2022.08.13
Nakamura, Hikaru	2850	Sevian, Samuel	2692	1/2-1/2	2022.08.13
Nakamura, Hikaru	2850	Grischuk, Alexander	2762	1/2-1/2	2022.08.13
Nakamura, Hikaru	2850	Bok, Benjamin	2658	1/2-1/2	2022.08.14
Nakamura, Hikaru	2850	Salem, A.R. Saleh	2674	1/2-1/2	2022.08.16
Nakamura, Hikaru	2837	So, Wesley	2784	1/2-1/2	2022.08.19
Nakamura, Hikaru	2837	Andreikin, Dmitry	2675	1/2-1/2	2022.08.21
Nakamura, Hikaru	2850	Maksimovic, Bojan	2447	1/2-1/2	2022.08.23
Nakamura, Hikaru	2837	Vachier-Lagrave, Maxime	2763	1/2-1/2	2022.08.27
Nakamura, Hikaru	2850	Nepomniachtchi, Ian	2791	1/2-1/2	2022.08.29
Nakamura, Hikaru	2850	Mamedyarov, Shakhriyar	2710	1/2-1/2	2022.08.30
Nakamura, Hikaru	2789	Vasquez Schroeder, Rodrigo	2603	1/2-1/2	2022.09.19
Nakamura, Hikaru	2850	Donchenko, Alexander	2572	1/2-1/2	2022.09.20
Nakamura, Hikaru	2789	Navara, David	2659	1/2-1/2	2022.09.24
Nakamura, Hikaru	2850	Andreikin, Dmitry	2736	1/2-1/2	2022.09.27
Nakamura, Hikaru	2850	Naroditsky, Daniel	2628	1/2-1/2	2022.09.27
Nakamura, Hikaru	2850	Carlsen, Magnus	2830	1/2-1/2	2022.09.27
Caruana, Fabiano	2784	Nakamura, Hikaru	2823	1-0	2022.02.27
Dubov, Daniil	2791	Nakamura, Hikaru	2850	1-0	2022.02.26
Caruana, Fabiano	2744	Nakamura, Hikaru	2850	1-0	2022.02.20
Aronian, Levon	2773	Nakamura, Hikaru	2850	1-0	2022.03.06
Grischuk, Alexander	2762	Nakamura, Hikaru	2850	1-0	2022.04.02
Sevian, Samuel	2698	Nakamura, Hikaru	2850	1-0	2022.05.07
Abdusattorov, Nodirbek	2663	Nakamura, Hikaru	2850	1-0	2022.05.01
Andreikin, Dmitry	2736	Nakamura, Hikaru	2850	1-0	2022.05.14
Grischuk, Alexander	2762	Nakamura, Hikaru	2850	1-0	2022.05.29
Fedoseev, Vladimir	2726	Nakamura, Hikaru	2850	1-0	2022.06.04
Vasquez Schroeder, Rodrigo	2567	Nakamura, Hikaru	2850	1-0	2022.07.26
Weetik, Vjacheslav	2469	Nakamura, Hikaru	2850	1-0	2022.07.26
Fedoseev, Vladimir	2726	Nakamura, Hikaru	2850	1-0	2022.08.02
Bortnyk, Olexandr	2723	Nakamura, Hikaru	2850	1-0	2022.08.02
Rasulov, Vugar	2509	Nakamura, Hikaru	2850	1-0	2022.08.06
Salem, A.R. Saleh	2674	Nakamura, Hikaru	2850	1-0	2022.08.09
So, Wesley	2784	Nakamura, Hikaru	2837	1-0	2022.08.14
Nepomniachtchi, Ian	2795	Nakamura, Hikaru	2837	1-0	2022.08.20
Nepomniachtchi, Ian	2791	Nakamura, Hikaru	2850	1-0	2022.08.20
Andreikin, Dmitry	2675	Nakamura, Hikaru	2837	1-0	2022.08.21
Le, Tuan Minh	2530	Nakamura, Hikaru	2850	1-0	2022.08.23
Xiong, Jeffery	2714	Nakamura, Hikaru	2850	1-0	2022.08.23
Dominguez Perez, Leinier	2705	Nakamura, Hikaru	2837	1-0	2022.08.26
Aronian, Levon	2850	Nakamura, Hikaru	2850	1-0	2022.08.30
Lenderman, Aleksandr	2946	Nakamura, Hikaru	3238	1-0	2022.09.20
Nakamura, Hikaru	2850	Begmuratov, Khumoyun	1982	1-0	2022.06.14
Nakamura, Hikaru	2850	Maximov, Dmitry	2494	1-0	2022.06.14
Nakamura, Hikaru	2850	Rosen, Eric	2362	1-0	2022.06.14
Nakamura, Hikaru	2850	Swiercz, Dariusz	2627	1-0	2022.06.14
Nakamura, Hikaru	2850	Xiong, Jeffery	2714	1-0	2022.06.14
Nakamura, Hikaru	2760	Radjabov, Teimour	2753	1-0	2022.06.18
Nakamura, Hikaru	2760	Caruana, Fabiano	2783	1-0	2022.06.26
Nakamura, Hikaru	3155	Vachier-Lagrave, Maxime	3021	1-0	2022.06.28
Nakamura, Hikaru	2850	Yaksin, Oleg	2256	1-0	2022.06.28
Nakamura, Hikaru	3148	Warmerdam, Max	2867	1-0	2022.06.28
Nakamura, Hikaru	2850	Popilski, Gil	2537	1-0	2022.06.28
Nakamura, Hikaru	2850	Xiong, Jeffery	2714	1-0	2022.06.11
Nakamura, Hikaru	2850	Bortnyk, Olexandr	2723	1-0	2022.06.11
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	1-0	2022.07.10
Nakamura, Hikaru	2850	Sychev, Klementy	2564	1-0	2022.07.09
Nakamura, Hikaru	2850	Kovalev, Vladislav	2530	1-0	2022.07.09
Nakamura, Hikaru	2850	Paravyan, David	2569	1-0	2022.07.09
Nakamura, Hikaru	2850	Dreev, Aleksey	2636	1-0	2022.02.19
Nakamura, Hikaru	2850	Fedoseev, Vladimir	2726	1-0	2022.02.19
Nakamura, Hikaru	2823	Le, Quang Liem	2660	1-0	2022.02.27
Nakamura, Hikaru	2850	Maghsoodloo, Parham	2630	1-0	2022.03.05
Nakamura, Hikaru	2850	Vidit, Santosh Gujrathi	2654	1-0	2022.02.26
Nakamura, Hikaru	2850	So, Wesley	2814	1-0	2022.02.26
Nakamura, Hikaru	2850	Abdusattorov, Nodirbek	2663	1-0	2022.02.26
Nakamura, Hikaru	2823	Paravyan, David	2636	1-0	2022.02.20
