White	White ELO	Black	Black ELO	Result	Date
Niemann, Hans Moke	2465	Cheah, Yet Png Nicholas	1331	1-0	Mon Jan 04 2021
Niemann, Hans Moke	2508	Nikcevic, Nebojsa	2393	1-0	Sun Apr 18 2021
Niemann, Hans Moke	2508	Sanal, Vahap	2572	1-0	Mon Apr 19 2021
Aram Hakobyan	0	Hans Niemann	0	1/2-1/2	2021.06.19
Cardoso Cardoso, Jose Gabriel	2343	Niemann, Hans Moke	2492	1/2-1/2	2021.06.21
Cardoso Cardoso, Jose Gabriel	2343	Niemann, Hans Moke	2492	1/2-1/2	2021.06.21
TanitoluwaAps116	2575	Niemann, Hans Moke	2492	1/2-1/2	2021.06.21
Yoo, Christopher Woojin	2105	Niemann, Hans Moke	2554	1/2-1/2	2021.07.08
Yoo, Christopher Woojin	2105	Niemann, Hans Moke	2554	1/2-1/2	2021.07.08
Brodsky, David	2455	Niemann, Hans Moke	2571	1/2-1/2	2021.07.16
Galperin, Platon	2498	Niemann, Hans Moke	2606	1/2-1/2	2021.08.26
Rakhmanov, Aleksandr	2661	Niemann, Hans Moke	2609	1/2-1/2	2021.09.15
Puranik, Abhimanyu	2568	Niemann, Hans Moke	2609	1/2-1/2	2021.10.01
Muradli, Mahammad	2487	Niemann, Hans Moke	2609	1/2-1/2	2021.09.29
Petrov, Martin	2533	Niemann, Hans Moke	2609	1/2-1/2	2021.10.03
Goryachkina, Aleksandra	2602	Niemann, Hans Moke	2638	1/2-1/2	2021.10.30
Sadhwani, Raunak	2609	Niemann, Hans Moke	2635	1/2-1/2	2021.11.07
Wojtaszek, Radoslaw	2700	Niemann, Hans Moke	2635	1/2-1/2	2021.11.05
Artemiev, Vladislav	2699	Niemann, Hans Moke	2638	1/2-1/2	2021.11.04
Xiong, Jeffery	2699	Niemann, Hans Moke	2592	1/2-1/2	2021.11.08
Sindarov, Javokhir	2587	Niemann, Hans Moke	2635	1/2-1/2	2021.11.14
Sjugirov, Sanan	2663	Niemann, Hans Moke	2635	1/2-1/2	2021.11.18
Mchedlishvili, Mikheil	2589	Niemann, Hans Moke	2327	1/2-1/2	2021.12.06
Kovalev, Vladislav	2647	Niemann, Hans Moke	2327	1/2-1/2	2021.12.07
Niemann, Hans Moke	2508	Kisic, Bozidar	2263	1-0	Tue Apr 20 2021
Niemann, Hans Moke	2508	Sanal, Vahap	2572	1-0	Sat Apr 24 2021
Niemann, Hans Moke	2508	Osmak, Iulija	2428	1-0	Wed Apr 28 2021
Niemann, Hans Moke	2508	Nikac, Predrag	2318	1-0	Mon Apr 26 2021
Niemann, Hans Moke	2492	Kukhmazov, Arsen	2453	1-0	2021.06.15
Niemann, Hans Moke	2492	Rostovtsev, Dmitry	2143	1-0	2021.06.15
Niemann, Hans Moke	2492	Ulziikhishigjargal, Ochirkhuyag	1836	1-0	2021.06.15
Hans Niemann	0	Shelev Oberoi	0	1-0	2021.06.17
Hans Niemann	0	Atulya Arya Shetty	0	1-0	2021.06.19
Niemann, Hans Moke	2492	Cardoso Cardoso, Jose Gabriel	2343	1-0	2021.06.21
Niemann, Hans Moke	2492	Cardoso Cardoso, Jose Gabriel	2343	1-0	2021.06.21
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	1-0	2021.06.22
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	1-0	2021.06.22
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	1-0	2021.06.22
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	1-0	2021.06.21
Niemann, Hans Moke	2492	TanitoluwaAps116	2317	1-0	2021.06.21
Niemann, Hans Moke	2492	TanitoluwaAps116	2317	1-0	2021.06.21
Niemann, Hans Moke	2492	TanitoluwaAps116	2584	1-0	2021.06.21
Niemann, Hans Moke	2492	TanitoluwaAps116	2576	1-0	2021.06.21
Niemann, Hans Moke	2492	TanitoluwaAps116	2580	1-0	2021.06.21
Niemann, Hans Moke	2492	TanitoluwaAps116	2578	1-0	2021.06.21
Hans Niemann	0	James Dean	0	1-0	2021.06.21
Hans Niemann	0	Steven Zierk	0	1-0	2021.06.21
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	1-0	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	1-0	2021.07.08
Niemann, Hans Moke	2571	Checa, Nicolas	2552	1-0	2021.07.18
Niemann, Hans Moke	2606	Campora, Daniel H.	2401	1-0	2021.08.26
Niemann, Hans Moke	2606	Garcia Romero, Benjamin Abel	2248	1-0	2021.08.25
Niemann, Hans Moke	2606	Yankelevich, Lev	2412	1-0	2021.08.27
Niemann, Hans Moke	2609	Rios, Cristhian Camilo	2466	1-0	2021.09.18
Niemann, Hans Moke	2609	Dushyant, Sharma	2332	1-0	2021.09.17
Niemann, Hans Moke	2609	Amin, Bassem	2704	1-0	2021.09.20
Niemann, Hans Moke	2609	Nikolov, Momchil	2522	1-0	2021.09.23
Niemann, Hans Moke	2609	Ochedzan, Tymon	2300	1-0	2021.09.30
Niemann, Hans Moke	2592	Rychagov, Andrey	2500	1-0	2021.10.16
Niemann, Hans Moke	2592	Savchenko, Boris	2526	1-0	2021.10.16
Niemann, Hans Moke	2592	Nogerbek, Kazybek	2436	1-0	2021.10.16
Niemann, Hans Moke	2592	Orozbaev, Eldiar	1911	1-0	2021.10.16
Niemann, Hans Moke	2592	Sarana, Alexey	2671	1-0	2021.10.16
Niemann, Hans Moke	2592	Terry, Renato	2577	1-0	2021.10.17
Niemann, Hans Moke	2592	Shimanov, Aleksandr	2570	1-0	2021.10.17
Niemann, Hans Moke	2638	Sindarov, Javokhir	2587	1-0	2021.11.03
Niemann, Hans Moke	2592	Socko, Monika	2184	1-0	2021.11.08
Niemann, Hans Moke	2592	Bluebaum, Matthias	2681	1-0	2021.11.08
Niemann, Hans Moke	2592	Sjugirov, Sanan	2653	1-0	2021.11.08
Niemann, Hans Moke	2592	Paravyan, David	2639	1-0	2021.11.08
Niemann, Hans Moke	2592	Kravtsiv, Martyn	2660	1-0	2021.11.08
Niemann, Hans Moke	2592	Ponkratov, Pavel	2642	1-0	2021.11.08
Niemann, Hans Moke	2635	Vokhidov, Shamsiddin	2521	1-0	2021.11.14
Niemann, Hans Moke	2635	Rakhmatullaev, Almas	2183	1-0	2021.11.13
Niemann, Hans Moke	2492	SpeedofLight0	2794	0-1	2021.06.15
Hans Niemann	0	Arthur Guo	0	0-1	2021.06.19
Niemann, Hans Moke	2492	Cardoso Cardoso, Jose Gabriel	2343	0-1	2021.06.21
Niemann, Hans Moke	2492	Cardoso Cardoso, Jose Gabriel	2343	0-1	2021.06.21
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	0-1	2021.06.22
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	0-1	2021.06.22
Niemann, Hans Moke	2492	TanitoluwaAps116	2317	0-1	2021.06.21
Hans Niemann	0	Illya Nyzhnyk	0	0-1	2021.06.20
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2635	Dzhumaev, Marat	2445	1-0	2021.11.16
Niemann, Hans Moke	2635	Vakhidov, Jakhongir	2557	1-0	2021.11.16
Niemann, Hans Moke	2327	Maghsoodloo, Parham	2512	1-0	2021.12.07
Niemann, Hans Moke	2327	Pichot, Alan	2523	1-0	2021.12.07
Niemann, Hans Moke	2680	Jumabayev, Rinat	2536	1-0	2021.12.09
Niemann, Hans Moke	2680	Fridman, Daniel	2663	1-0	2021.12.09
Niemann, Hans Moke	2680	Abdumalik, Zhansaya	2380	1-0	2021.12.09
Niemann, Hans Moke	2680	Iordachescu, Viorel	2534	1-0	2021.12.09
Niemann, Hans Moke	2680	Meier, Georg	2584	1-0	2021.12.09
Niemann, Hans Moke	2327	Erdos, Viktor	2601	1-0	2021.12.08
Niemann, Hans Moke	2484	Warmerdam, Max	25	1/2-1/2	Thu Jan 07 2021
Niemann, Hans Moke	2484	Moroni, Luca Jr	2560	1/2-1/2	Wed Jan 06 2021
Niemann, Hans Moke	2508	Potpara, Nikola	2370	1/2-1/2	Sat Apr 17 2021
Niemann, Hans Moke	2508	Suleymanli, Aydin	2520	1/2-1/2	Sun Apr 25 2021
Hans Niemann	0	Justin Wang	0	1/2-1/2	2021.06.18
Niemann, Hans Moke	2492	Yoo, Christopher Woojin	2009	1/2-1/2	2021.06.22
Niemann, Hans Moke	2492	Cardoso Cardoso, Jose Gabriel	2343	1/2-1/2	2021.06.21
Hans Niemann	0	Aram Hakobyan	0	1/2-1/2	2021.06.21
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	1/2-1/2	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	1/2-1/2	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	1/2-1/2	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	0-1	2021.07.08
Niemann, Hans Moke	2554	Yoo, Christopher Woojin	2105	1/2-1/2	2021.07.08
Niemann, Hans Moke	2571	Burke, John M	2538	1/2-1/2	2021.07.20
Niemann, Hans Moke	2571	Wang, Justin	2467	1/2-1/2	2021.07.23
Niemann, Hans Moke	2592	Nakamura, Hikaru	2884	0-1	2021.10.16
Niemann, Hans Moke	2592	Martinez Alcantara, Jose Eduardo	2690	0-1	2021.10.17
Niemann, Hans Moke	2592	Sarana, Alexey	2671	0-1	2021.10.17
Niemann, Hans Moke	2635	Xiong, Jeffery	2687	0-1	2021.11.06
Niemann, Hans Moke	2592	Adly, Ahmed	2683	0-1	2021.11.08
Niemann, Hans Moke	2592	Xiong, Jeffery	2699	0-1	2021.11.08
Niemann, Hans Moke	2592	Grandelius, Nils	2651	0-1	2021.11.08
Niemann, Hans Moke	2680	Pichot, Alan	2629	0-1	2021.12.09
Perunovic, Milos	0	Niemann, Hans M	0	1-0	Fri Feb 28 2020
Edouard,R	2640	Niemann,Hans Moke	2465	1-0	2020.01.06
Amin,B	2673	Niemann,Hans Moke	2465	1-0	2020.01.06
Braun,A	2605	Niemann,Hans Moke	2465	1-0	2020.01.06
Gajewski,G	2614	Niemann,Hans Moke	2459	1-0	2020.01.06
Dragun,K	2584	Niemann,Hans Moke	2459	1-0	2020.01.06
Paragua, Mark	0	Niemann, Hans M	0	1-0	Sat Feb 29 2020
Santos Ruiz, Miguel	2581	Niemann, Hans Moke	2465	1-0	Tue Dec 15 2020
Fier, Alexandr	2562	Niemann, Hans Moke	2465	1-0	Wed Dec 23 2020
Niemann, Hans Moke	2571	Jacobson, Brandon	2504	1/2-1/2	2021.07.25
Niemann, Hans Moke	2609	Ivic, Velimir	2603	1/2-1/2	2021.09.11
Niemann, Hans Moke	2609	Stojanovic, Dalibor	2483	1/2-1/2	2021.09.12
Niemann, Hans Moke	2609	Sanal, Vahap	2561	1/2-1/2	2021.09.16
Niemann, Hans Moke	2609	Nisipeanu, Liviu-Dieter	2657	1/2-1/2	2021.09.21
Niemann, Hans Moke	2609	Ioannidis, Evgenios	2445	1/2-1/2	2021.09.28
Niemann, Hans Moke	2609	Papadiamandis, Elliot	2404	1/2-1/2	2021.09.27
Niemann, Hans Moke	2609	Adhiban, B.	2672	1/2-1/2	2021.09.25
Niemann, Hans Moke	2609	Sarana, Alexey	2635	1/2-1/2	2021.10.02
Niemann, Hans Moke	2592	Matinian, Nikita	2464	1/2-1/2	2021.10.16
Niemann, Hans Moke	2592	Zubov, Alexander	2685	1/2-1/2	2021.10.16
Niemann, Hans Moke	2638	Vachier-Lagrave, Maxime	2763	1/2-1/2	2021.10.27
Niemann, Hans Moke	2638	Nguyen, Thai Dai Van	2577	1/2-1/2	2021.10.29
Niemann, Hans Moke	2638	Ter-Sahakyan, Samvel	2607	1/2-1/2	2021.10.31
Niemann, Hans Moke	2635	Utegaliyev, Azamat	2488	1/2-1/2	2021.11.13
Niemann, Hans Moke	2327	Iordachescu, Viorel	2623	1/2-1/2	2021.12.06
Wang, Kevin	0	Niemann, Hans M	0	0-1	Thu Feb 27 2020
Niemann, Hans M	0	Korley, Kassa	0	1-0	Fri Feb 28 2020
Bacrot,E	2679	Niemann,Hans Moke	2465	0-1	2020.01.06
Niemann,Hans Moke	2465	Lagarde,Max	2651	1-0	2020.01.06
Niemann,Hans Moke	2465	Meshkovs,Nikita	2565	1-0	2020.01.06
Berg,E	2544	Niemann,Hans Moke	2465	0-1	2020.01.06
Mons,L	2554	Niemann,Hans Moke	2465	0-1	2020.01.06
Niemann,Hans Moke	2465	Bezold,M	2479	1-0	2020.01.06
Moroni,L	2532	Niemann,Hans Moke	2465	1/2-1/2	2020.01.06
Sonis,Francesco	2458	Niemann,Hans Moke	2465	0-1	2020.01.06
Niemann,Hans Moke	2459	Czarnota,P	2502	1-0	2020.01.06
Yoo, Christopher Woojin	0	Niemann, Hans M	0	0-1	Sun Mar 01 2020
Khamrakulov, Djurabek	0	Niemann, Hans M	0	1/2-1/2	Sun Mar 01 2020
Niemann, Hans M	0	Colas, Joshua	0	1-0	Mon Mar 02 2020
Niemann, Hans M	0	Kaliksteyn, Alexander	0	1-0	Sat Feb 29 2020
Loiacono, Antonio	2323	Niemann, Hans Moke	2465	0-1	Tue Dec 29 2020
Niemann, Hans Moke	2465	Dalaud, Dorian	2242	1-0	Mon Dec 14 2020
Niemann, Hans Moke	2465	Basso, Pier Luigi	2570	1-0	Wed Dec 30 2020
Kanov, Nikola	2079	Niemann, Hans Moke	2465	0-1	Sun Dec 13 2020
Moroni, Luca Jr	2551	Niemann, Hans Moke	2465	1/2-1/2	Wed Dec 30 2020
Mitran, Anthony Cristian	2157	Niemann, Hans Moke	2465	0-1	Tue Dec 29 2020
Bernadskiy, Vitaliy	2629	Niemann, Hans Moke	2465	1/2-1/2	Tue Dec 29 2020
Samoun, Florent	2293	Niemann, Hans Moke	2465	1/2-1/2	Tue Dec 29 2020
Carbonell Sancho, Marc	2274	Niemann, Hans Moke	2465	0-1	Thu Dec 17 2020
Cheparinov, Ivan	2686	Niemann, Hans Moke	2465	1-0	Mon Dec 21 2020
Edouard,R	2643	Niemann,Hans	2466	1-0	2019.01.08
Postny,E	2623	Niemann,Hans	2466	1-0	2019.01.08
Wang Qibiao	2240	Niemann,Hans	2477	1-0	2019.04.17
Vigorito,D	2330	Niemann,Hans	2477	1-0	2019.04.17
Boekhoff,A	2284	Niemann,Hans	2467	1-0	2019.07.03
Narayanan,Samrug	2200	Niemann,Hans	2467	1-0	2019.07.03
Jacobson,Brandon	2456	Niemann,Hans	2467	1-0	2019.07.11
Liang,Awonder	2592	Niemann,Hans	2467	1-0	2019.07.11
Husbands,Orlando	2279	Niemann,Hans	2460	1-0	2019.06.27
Bryant,J	2434	Niemann,Hans	2460	1-0	2019.06.27
Nyzhnyk,I	2649	Niemann,Hans	2460	1-0	2019.06.27
Niemann,Hans Moke	2465	Vachier Lagrave,M	2770	0-1	2020.01.06
Niemann,Hans Moke	2465	Blomqvist,E	2539	0-1	2020.01.06
Niemann,Hans Moke	2465	Korobov,A	2685	0-1	2020.01.06
Niemann,Hans Moke	2465	Moiseenko,A1	2620	0-1	2020.01.06
Niemann,Hans Moke	2465	Valsecchi,A	2512	1/2-1/2	2020.01.06
Niemann,Hans Moke	2459	Bartel,Mat	2639	0-1	2020.01.06
Niemann, Hans M	0	Wang, Qibiao	0	0-1	Sat Feb 29 2020
Niemann, Hans Moke	2465	Persico, Lorenzo	1933	1-0	Tue Dec 29 2020
Niemann, Hans Moke	2465	Dardha, Daniel	2468	0-1	Tue Dec 29 2020
Niemann, Hans Moke	2465	Orfini, Nicolo`	2278	1-0	Tue Dec 29 2020
Niemann, Hans Moke	2465	Souhardo, Basak	2216	1-0	Wed Dec 16 2020
Niemann, Hans Moke	2465	Maze, Sebastien	2557	1-0	Tue Dec 22 2020
Niemann, Hans Moke	2465	Cornette, Matthieu	2558	1-0	Sat Dec 19 2020
Niemann, Hans Moke	2465	Moussard, Jules	2626	1/2-1/2	Sun Dec 20 2020
Sjugirov, Sanan	2602	Niemann, Hans Moke	2632	0-1	2022.05.14
Shimanov, Aleksandr	2605	Niemann, Hans Moke	2632	0-1	2022.06.04
Paravyan, David	2569	Niemann, Hans Moke	2632	0-1	2022.06.04
Martinez Alcantara, Jose Eduardo	2690	Niemann, Hans Moke	2632	0-1	2022.06.04
Demchenko, Anton	2539	Niemann, Hans Moke	2636	0-1	2022.02.12
Tomashevsky, Evgeny	2695	Niemann, Hans Moke	2636	0-1	2022.02.12
Early_Ghost	2282	Niemann, Hans Moke	2577	0-1	2022.07.15
Xu, Yi	2471	Niemann, Hans Moke	2632	0-1	2022.07.15
Johny_v2	2202	Niemann, Hans Moke	2632	0-1	2022.07.25
Ohanyan, Emin	1927	Niemann, Hans Moke	2632	0-1	2022.07.29
Skliarov, Viktor	2257	Niemann, Hans Moke	2632	0-1	2022.07.29
Manukian, Artak	2346	Niemann, Hans Moke	2632	0-1	2022.07.29
Sevian, Samuel	2569	Niemann, Hans Moke	2529	0-1	2022.07.31
Vasquez Schroeder, Rodrigo	2567	Niemann, Hans Moke	2632	0-1	2022.07.30
Nguyen, Duc Hoa	2225	Niemann, Hans Moke	2632	0-1	2022.07.30
Ponkratov, Pavel	2493	Niemann, Hans Moke	2632	0-1	2022.08.06
Azarov, Sergei	2494	Niemann, Hans Moke	2632	0-1	2022.08.06
Nepomniachtchi, Ian	2791	Niemann, Hans Moke	2632	0-1	2022.08.06
Salem, A.R. Saleh	2674	Niemann, Hans Moke	2632	0-1	2022.08.06
Nakamura, Hikaru	2850	Niemann, Hans Moke	2632	0-1	2022.08.07
Caruana, Fabiano	2847	Niemann, Hans Moke	2632	0-1	2022.08.13
Sjugirov, Sanan	2609	Niemann, Hans Moke	2632	0-1	2022.08.13
Carlsen, Magnus	2834	Niemann, Hans Moke	2529	0-1	2022.08.16
Giri, Anish	2721	Niemann, Hans Moke	2529	0-1	2022.08.18
Kobalia, Mikhail	2578	Niemann, Hans Moke	2687	0-1	2022.08.24
Barbosa, Oliver	0	Niemann, Hans M	0	0-1	Fri Nov 15 2019
Korley, Kassa	0	Niemann, Hans M	0	1/2-1/2	Sat Nov 16 2019
Steingrimsson, Hedinn	0	Niemann, Hans M	0	0-1	Sun Nov 17 2019
Paragua, Mark	0	Niemann, Hans M	0	1/2-1/2	Mon Nov 18 2019
Tan,Ju2	2502	Niemann,Hans	2466	0-1	2019.01.08
Wang,Wesley	2318	Niemann,Hans	2477	0-1	2019.04.17
Sinha,Sahil	2265	Niemann,Hans	2477	0-1	2019.04.17
Wu,Rochelle	2184	Niemann,Hans	2460	0-1	2019.06.19
Costello,Alexander	2297	Niemann,Hans	2460	0-1	2019.06.19
Hong,Andrew	2414	Niemann,Hans	2460	0-1	2019.06.19
Zhou,Aiden	2074	Niemann,Hans	2467	0-1	2019.07.03
Barretto,Franz	2121	Niemann,Hans	2460	0-1	2019.06.27
Melkumyan,H	2661	Niemann,Hans Moke	2423	0-1	2019.08.21
Guo,Arthur	2346	Niemann,Hans Moke	2423	0-1	2019.08.21
Macieja,B	2513	Niemann,Hans Moke	2423	1-0	2019.08.21
Raahul,V S	2262	Niemann,Hans Moke	2439	0-1	2019.10.02
Raja,Rithvik R	2369	Niemann,Hans Moke	2439	0-1	2019.10.02
Turgut,Aydin	2281	Niemann,Hans Moke	2439	0-1	2019.10.02
Soto,Miguel Angel	2283	Niemann,Hans Moke	2439	0-1	2019.10.02
Aronyak,Ghosh	2380	Niemann,Hans Moke	2439	1-0	2019.10.02
Cardoso Cardoso,Jose Gabriel	2313	Niemann,Hans Moke	2439	1-0	2019.10.02
Steingrimsson,H	2549	Niemann,Hans Moke	2436	0-1	2019.11.14
Paragua,M	2496	Niemann,Hans Moke	2436	1-0	2019.11.18
Vijay,Ke	2200	Niemann,Hans Moke	2471	1-0	2019.12.26
Arias,M	2232	Niemann,Hans Moke	2471	0-1	2019.12.26
Niemann, Hans M	0	Yudasin, Leonid	0	1-0	Thu Nov 14 2019
Niemann, Hans M	0	Panjwani, Raja	0	1-0	Fri Nov 15 2019
Niemann, Hans M	0	Krush, Irina	0	1-0	Sat Nov 16 2019
Niemann,Hans	2466	Movsesian,S	2629	1-0	2019.01.08
Khamrakulov,D	2503	Niemann,Hans	2466	1/2-1/2	2019.01.08
Niemann,Hans	2466	Yu,Jennifer	2313	1-0	2019.01.08
Le Tuan Minh	2515	Niemann,Hans	2466	1/2-1/2	2019.01.08
Niemann,Hans	2477	Rajesh,C	2143	1-0	2019.04.17
Niemann,Hans	2477	Sandler,L	2223	1-0	2019.04.17
Niemann,Hans	2460	Ke,Ivan	2332	1-0	2019.06.19
Niemann,Hans	2460	Shlyakhtenko,Robert	2206	1-0	2019.06.19
Niemann,Hans	2467	Banerjee,Abhimanyu	2037	1-0	2019.07.03
