White	White ELO	Black	Black ELO	Result	Date
Karjakin, Sergey	2760	Anand, V.	2762	1-0	2016.03.11
Karjakin, Sergey	2760	Nakamura, Hi	2790	1-0	2016.03.11
Karjakin, Sergey	2769	Atabayev, M.	2485	1-0	2016.09.02
Karjakin, Sergey	2769	Amin, B.	2661	1-0	2016.09.02
Karjakin, Sergey	2769	Navara, D.	2742	1-0	2016.09.02
Karjakin, Sergey	2772	Carlsen, M.	2853	0-1	2016.11.30
Karjakin, Sergey	2785	Nguyen Ngoc Truong Son	2629	0-1	2016.12.26
Karjakin, Sergey	2785	Potapov, P.	2493	1-0	2016.12.26
Karjakin, Sergey	2785	Matlakov, M.	2694	1-0	2016.12.26
Karjakin, Sergey	2785	Pantsulaia, L.	2607	1-0	2016.12.26
Karjakin, Sergey	2785	Lu Shanglei	2627	1-0	2016.12.26
Karjakin, Sergey	2785	Fressinet, L.	2672	1-0	2016.12.26
Karjakin, Sergey	2785	Adly, A.	2599	1-0	2016.12.29
Karjakin, Sergey	2785	Grischuk, A.	2737	1-0	2016.12.29
Karjakin, Sergey	2785	Li Chao2	2720	1-0	2016.12.29
Karjakin, Sergey	2785	Leko, P.	2693	1-0	2016.12.29
Karjakin, Sergey	2785	Ivanchuk, V.	2747	1-0	2016.12.29
Karjakin, Sergey	2785	Salem, AR.	2656	1-0	2016.12.29
Karjakin, Sergey	2785	Jobava, Ba	2702	1-0	2016.12.29
Karjakin, Sergey	2779	Radjabov, T.	2726	1/2-1/2	2016.05.26
Karjakin, Sergey	2779	Caruana, F.	2804	1/2-1/2	2016.05.26
Karjakin, Sergey	2779	Grischuk, A.	2752	1/2-1/2	2016.05.01
Karjakin, Sergey	2769	Carlsen, M.	2844	1/2-1/2	2016.01.16
Karjakin, Sergey	2769	Eljanov, P.	2760	1/2-1/2	2016.01.16
Karjakin, Sergey	2769	Van Wely, L.	2640	1/2-1/2	2016.01.16
Karjakin, Sergey	2769	Giri, A.	2798	1/2-1/2	2016.01.16
Karjakin, Sergey	2760	Giri, A.	2793	1/2-1/2	2016.03.11
Karjakin, Sergey	2760	Aronian, L.	2786	1/2-1/2	2016.03.11
Karjakin, Sergey	2760	Svidler, P.	2757	1/2-1/2	2016.03.11
Karjakin, Sergey	2773	So, W.	2770	1/2-1/2	2016.07.13
Karjakin, Sergey	2773	Giri, A.	2785	1/2-1/2	2016.07.13
Karjakin, Sergey	2773	Nakamura, Hi	2787	1/2-1/2	2016.07.13
Karjakin, Sergey	2773	Wei Yi	2696	1/2-1/2	2016.07.13
Karjakin, Sergey	2773	Carlsen, M.	2855	1/2-1/2	2016.07.13
Karjakin, Sergey	2769	Caruana, F.	2808	1/2-1/2	2016.09.02
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.11
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.11
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.11
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.11
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.11
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.11
Karjakin, Sergey	2772	Carlsen, M.	2853	1/2-1/2	2016.11.30
Karjakin, Sergey	2785	Mamedov, Rau	2688	0-1	2016.12.26
Karjakin, Sergey	2785	Nakamura, Hi	2779	0-1	2016.12.29
Jobava, Ba	2669	Karjakin, Sergey	2774	1-0	2016.06.18
Amonatov, F.	2614	Karjakin, Sergey	2774	0-1	2016.06.18
Mamedyarov, S.	2746	Karjakin, Sergey	2774	1-0	2016.06.18
Onischuk, V.	2613	Karjakin, Sergey	2774	0-1	2016.06.18
Arutinian, D.	2527	Karjakin, Sergey	2774	0-1	2016.06.18
Grischuk, A.	2747	Karjakin, Sergey	2774	0-1	2016.06.18
Shoker, S.	2489	Karjakin, Sergey	2774	0-1	2016.06.18
Ponomariov, R.	2706	Karjakin, Sergey	2774	1-0	2016.06.18
Giri, A.	2790	Karjakin, Sergey	2779	1-0	2016.05.26
Ding Liren	2766	Karjakin, Sergey	2769	1-0	2016.01.16
Anand, V.	2762	Karjakin, Sergey	2760	1-0	2016.03.11
Carlsen, M.	2855	Karjakin, Sergey	2773	1-0	2016.07.13
Bomo, K.	2340	Karjakin, Sergey	2769	0-1	2016.09.02
Harikrishna, P.	2752	Karjakin, Sergey	2769	1-0	2016.09.02
Carlsen, M.	2853	Karjakin, Sergey	2772	0-1	2016.11.11
Carlsen, M.	2853	Karjakin, Sergey	2772	1-0	2016.11.11
Carlsen, M.	2853	Karjakin, Sergey	2772	1-0	2016.11.30
Grandelius, N.	2643	Karjakin, Sergey	2785	1-0	2016.12.26
Karjakin, Sergey	2785	Salem, AR.	2656	1/2-1/2	2016.12.26
Karjakin, Sergey	2785	Anand, V.	2779	1/2-1/2	2016.12.29
Carlsen, M.	2840	Karjakin, Sergey	2785	0-1	2016.12.29
Bosiocic, Mari	2591	Karjakin, Sergey	2785	0-1	2016.12.29
Flores, Di	2579	Karjakin, Sergey	2785	0-1	2016.12.29
Karjakin, Sergey	2785	Morozevich, A.	2676	1/2-1/2	2016.12.29
Karjakin, Sergey	2785	Vachier Lagrave, M.	2804	1/2-1/2	2016.12.29
Caruana, F.	2787	Karjakin, Sergey	2769	1/2-1/2	2016.01.16
Safarli, E.	2664	Karjakin, Sergey	2779	1/2-1/2	2016.05.26
Mamedov, Rau	2655	Karjakin, Sergey	2779	1/2-1/2	2016.05.26
Svidler, P.	2759	Karjakin, Sergey	2774	1/2-1/2	2016.06.18
Moiseenko, A1.	2648	Karjakin, Sergey	2774	1/2-1/2	2016.06.18
Kramnik, V.	2801	Karjakin, Sergey	2779	1/2-1/2	2016.05.01
Eljanov, P.	2765	Karjakin, Sergey	2779	1/2-1/2	2016.05.26
Mamedyarov, S.	2748	Karjakin, Sergey	2779	1/2-1/2	2016.05.26
Navara, D.	2730	Karjakin, Sergey	2769	1/2-1/2	2016.01.16
Hou Yifan	2673	Karjakin, Sergey	2769	1/2-1/2	2016.01.16
So, W.	2773	Karjakin, Sergey	2769	1/2-1/2	2016.01.16
Wei Yi	2706	Karjakin, Sergey	2769	1/2-1/2	2016.01.16
Mamedyarov, S.	2747	Karjakin, Sergey	2769	1/2-1/2	2016.01.16
Aronian, L.	2786	Karjakin, Sergey	2760	1/2-1/2	2016.03.11
Topalov, V.	2780	Karjakin, Sergey	2760	1/2-1/2	2016.03.11
Caruana, F.	2794	Karjakin, Sergey	2760	1/2-1/2	2016.03.11
Svidler, P.	2757	Karjakin, Sergey	2760	1/2-1/2	2016.03.11
Nakamura, Hi	2790	Karjakin, Sergey	2760	1/2-1/2	2016.03.11
Giri, A.	2793	Karjakin, Sergey	2760	1/2-1/2	2016.03.11
Wei Yi	2696	Karjakin, Sergey	2773	1/2-1/2	2016.07.13
So, W.	2770	Karjakin, Sergey	2773	1/2-1/2	2016.07.13
Giri, A.	2785	Karjakin, Sergey	2773	1/2-1/2	2016.07.13
Wojtaszek, R.	2749	Karjakin, Sergey	2785	0-1	2016.12.29
Mamedyarov, S.	2768	Karjakin, Sergey	2785	0-1	2016.12.29
Nepomniachtchi, I.	2767	Karjakin, Sergey	2785	0-1	2016.12.29
Karjakin, Sergey	0	Anand, Viswanathan	0	1-0	Fri Nov 08 2019
Karjakin, Sergey	0	Anand, Viswanathan	0	1-0	Sat Nov 09 2019
Karjakin, Sergey	0	Caruana, Fabiano	0	1-0	Sun Nov 10 2019
Karjakin, Sergey	0	Wei, Yi	0	1-0	Mon Dec 16 2019
Karjakin, Sergey	0	Kovalev, Vladislav	0	1-0	Fri Dec 27 2019
Karjakin, Sergey	0	Popov, Ivan	0	1-0	Fri Dec 27 2019
Karjakin, Sergey	0	Sasikiran, Krishnan	0	1-0	Thu Dec 26 2019
Karjakin, Sergey	0	Tomashevsky, Evgeny	0	1-0	Sun Dec 29 2019
Karjakin, Sergey	0	Kramnik, Vladimir	0	1-0	Sun Dec 29 2019
Karjakin, Sergey	0	Nozdrachev, Vladislav	0	1-0	Sun Dec 29 2019
Karjakin, Sergey	0	Fridman, Daniel	0	1-0	Mon Dec 30 2019
Karjakin, Sergey	0	Antipov, Mikhail Al.	0	1-0	Fri Dec 27 2019
Karjakin, Sergey	0	Alekseev, Evgeny	0	1-0	Mon Dec 30 2019
Karjakin, Sergey	0	Sychev, Klementy	0	1-0	Mon Dec 30 2019
Karjakin,Sergey	2753	Amin,B	2709	1-0	2019.03.05
Karjakin,Sergey	2753	Anand,V	2779	1-0	2019.03.31
Karjakin,Sergey	2752	Nepomniachtchi,I	2773	1-0	2019.05.11
Karjakin,Sergey	2752	Topalov,V	2740	1-0	2019.05.11
Karjakin,Sergey	2752	Amin,B	2704	1-0	2019.05.11
Karjakin,Sergey	2752	Wei Yi	2736	1-0	2019.05.11
Vitiugov, Nikita	2722	Karjakin, Sergey	2752	0-1	Mon Dec 07 2020
Antipov, Mikhail Al.	2591	Karjakin, Sergey	2752	0-1	Sat Dec 05 2020
Goganov, Aleksey	2573	Karjakin, Sergey	2752	1/2-1/2	Wed Dec 09 2020
Fedoseev, Vladimir	2674	Karjakin, Sergey	2752	1/2-1/2	Mon Dec 14 2020
Dubov, Daniil	2699	Karjakin, Sergey	2752	1-0	Wed Dec 16 2020
Karjakin, Sergey	2766	Zhang Zhong	2619	1-0	2015.12.20
Karjakin, Sergey	2760	Kramnik, V.	2783	1-0	2015.02.13
Karjakin, Sergey	2760	Kramnik, V.	2783	1-0	2015.02.19
Karjakin, Sergey	2757	Khalifman, A.	2613	1-0	2015.03.07
Karjakin, Sergey	2757	Krasenkow, M.	2614	1-0	2015.03.07
Karjakin, Sergey	2757	Sakaev, K.	2594	1-0	2015.03.07
Karjakin, Sergey	2757	Schlosser, P.	2571	1-0	2015.03.07
Nakamura, Hi	2787	Karjakin, Sergey	2773	1/2-1/2	2016.07.13
Bologan, V.	2648	Karjakin, Sergey	2769	1/2-1/2	2016.09.02
Nisipeanu, LD.	2687	Karjakin, Sergey	2769	1/2-1/2	2016.09.02
Mamedyarov, S.	2761	Karjakin, Sergey	2769	1/2-1/2	2016.09.02
Carlsen, M.	2853	Karjakin, Sergey	2772	1/2-1/2	2016.11.11
Carlsen, M.	2853	Karjakin, Sergey	2772	1/2-1/2	2016.11.11
Carlsen, M.	2853	Karjakin, Sergey	2772	1/2-1/2	2016.11.11
Carlsen, M.	2853	Karjakin, Sergey	2772	1/2-1/2	2016.11.11
Carlsen, M.	2853	Karjakin, Sergey	2772	1/2-1/2	2016.11.30
Debashis, D.	2472	Karjakin, Sergey	2785	1/2-1/2	2016.12.26
Bortnyk, Olexandr	2581	Karjakin, Sergey	2785	1/2-1/2	2016.12.26
Inarkiev, E.	2709	Karjakin, Sergey	2785	1/2-1/2	2016.12.26
Quparadze, G.	2481	Karjakin, Sergey	2785	1/2-1/2	2016.12.26
Vidit, S.	2689	Karjakin, Sergey	2785	1/2-1/2	2016.12.26
Yu Yangyi	2729	Karjakin, Sergey	2785	1/2-1/2	2016.12.29
Dubov, Daniil	2660	Karjakin, Sergey	2785	1/2-1/2	2016.12.29
Korobov, A.	2692	Karjakin, Sergey	2785	1/2-1/2	2016.12.29
Dominguez Perez, L.	2739	Karjakin, Sergey	2785	1/2-1/2	2016.12.29
Karjakin, Sergey	2757	Sethuraman, S.	2623	1-0	2015.04.19
Karjakin, Sergey	2757	Erdos, V.	2613	1-0	2015.04.19
Karjakin, Sergey	2753	Tomashevsky, E.	2749	1-0	2015.05.14
Karjakin, Sergey	2753	Ni Hua	2703	1-0	2015.07.29
Karjakin, Sergey	2753	Yu Yangyi	2736	1-0	2015.07.29
Karjakin, Sergey	2753	Wei Yi	2724	1-0	2015.07.29
Karjakin, Sergey	2753	Khismatullin, D.	2642	1-0	2015.08.09
Karjakin, Sergey	2753	Artemiev, V.	2671	1-0	2015.08.09
Karjakin, Sergey	2753	Svidler, P.	2739	1-0	2015.08.09
Karjakin, Sergey	2762	Gajewski, G.	2654	1-0	2015.10.10
Karjakin, Sergey	2762	Eljanov, P.	2717	1-0	2015.09.11
Karjakin, Sergey	2762	Svidler, P.	2727	1-0	2015.09.11
Karjakin, Sergey	2762	Svidler, P.	2727	1-0	2015.09.11
Karjakin, Sergey	2762	Svidler, P.	2727	1-0	2015.09.11
Karjakin, Sergey	2762	Inarkiev, E.	2660	1-0	2015.10.18
Karjakin, Sergey	2762	Bauer, Ch	2623	1-0	2015.10.18
Karjakin, Sergey	2762	Korobov, A.	2700	1-0	2015.10.13
Karjakin, Sergey	2762	Radjabov, T.	2738	1-0	2015.10.13
Karjakin, Sergey	2762	Socko, B.	2599	1-0	2015.10.13
Karjakin, Sergey	2762	Kravtsiv, M.	2621	1-0	2015.10.13
Karjakin, Sergey	2762	Nguyen Ngoc Truong Son	2634	1-0	2015.10.13
Karjakin, Sergey	2762	Safarli, E.	2657	1-0	2015.10.13
Karjakin, Sergey	2762	Dubov, Daniil	2661	1-0	2015.10.10
Karjakin, Sergey	2766	Dubov, Daniil	2655	1-0	2015.12.20
Karjakin, Sergey	2766	Wang Yue	2724	1-0	2015.12.16
Karjakin, Sergey	2760	Anand, V.	2797	0-1	2015.02.13
Karjakin, Sergey	2760	Caruana, F.	2811	0-1	2015.02.13
Karjakin, Sergey	2760	Caruana, F.	2811	1/2-1/2	2015.02.14
Karjakin, Sergey	2760	Anand, V.	2797	1/2-1/2	2015.02.14
Karjakin, Sergey	2760	Nakamura, Hi	2776	1/2-1/2	2015.02.19
Karjakin, Sergey	2760	Aronian, L.	2777	0-1	2015.02.19
Karjakin, Sergey	2757	Stocek, J.	2554	1/2-1/2	2015.03.07
Karjakin, Sergey	2757	Ivanchuk, V.	2731	1/2-1/2	2015.04.19
Karjakin, Sergey	2757	Yu Yangyi	2724	1/2-1/2	2015.04.19
Karjakin, Sergey	2753	Ding Liren	2749	0-1	2015.07.29
Karjakin, Sergey	2762	Radjabov, T.	2738	0-1	2015.10.10
Karjakin, Sergey	2762	Svidler, P.	2727	0-1	2015.09.11
Karjakin, Sergey	2762	Svidler, P.	2727	0-1	2015.09.11
Karjakin, Sergey	2762	Kramnik, V.	2777	0-1	2015.10.13
Karjakin, Sergey	2762	Aronian, L.	2784	0-1	2015.10.13
Karjakin, Sergey	2762	Vachier Lagrave, M.	2758	0-1	2015.10.13
Karjakin, Sergey	2762	Petrosian, TL.	2625	0-1	2015.10.13
Karjakin, Sergey	2762	Kovalenko, I.	2700	0-1	2015.10.10
Karjakin, Sergey	2766	Ezat, M.	2490	1-0	2015.12.20
Karjakin, Sergey	2762	Onischuk, Alexander	2662	1-0	2015.09.11
Karjakin, Sergey	2762	Espinosa Veloz, Ermes	2495	1-0	2015.09.11
Karjakin, Sergey	2762	Yu, Yangyi	2721	1-0	2015.09.11
Karjakin, Sergey	2762	Onischuk, Alexander	2662	1-0	2015.09.11
Karjakin, Sergey	2762	Mamedyarov, Shakhriyar	2736	1-0	2015.09.11
Karjakin, Sergey	2762	Andreikin, Dmitry	2720	1-0	2015.09.11
Nakamura, Hi	2776	Karjakin, Sergey	2760	1-0	2015.02.13
Nakamura, Hi	2776	Karjakin, Sergey	2760	1-0	2015.02.14
Karjakin, Sergey	2753	Dominguez Perez, L.	2734	1/2-1/2	2015.05.14
Karjakin, Sergey	2753	Nakamura, Hi	2799	1/2-1/2	2015.05.14
Karjakin, Sergey	2753	Caruana, F.	2803	1/2-1/2	2015.05.14
Karjakin, Sergey	2753	Jobava, Ba	2699	1/2-1/2	2015.05.14
Karjakin, Sergey	2753	Gelfand, B.	2744	1/2-1/2	2015.05.14
Karjakin, Sergey	2753	Wei Yi	2724	1/2-1/2	2015.07.29
Karjakin, Sergey	2753	Motylev, A.	2658	1/2-1/2	2015.08.09
Karjakin, Sergey	2753	Vitiugov, N.	2719	1/2-1/2	2015.08.09
Karjakin, Sergey	2753	Tomashevsky, E.	2747	1/2-1/2	2015.08.09
Karjakin, Sergey	2762	Nepomniachtchi, I.	2705	1/2-1/2	2015.10.10
Karjakin, Sergey	2762	Kryvoruchko, Y.	2710	1/2-1/2	2015.10.10
Karjakin, Sergey	2762	Eljanov, P.	2717	1/2-1/2	2015.09.11
Karjakin, Sergey	2762	Aronian, L.	2784	1/2-1/2	2015.10.18
Karjakin, Sergey	2762	Caruana, F.	2796	1/2-1/2	2015.10.18
Karjakin, Sergey	2762	Safarli, E.	2657	1/2-1/2	2015.10.10
Karjakin, Sergey	2766	Ni Hua	2693	1/2-1/2	2015.12.20
Karjakin, Sergey	2766	Sasikiran, K.	2638	1/2-1/2	2015.12.20
Karjakin, Sergey	2766	Wang Yue	2724	1/2-1/2	2015.12.16
Karjakin, Sergey	2762	Andreikin, Dmitry	2720	1/2-1/2	2015.09.11
Karjakin, Sergey	2762	Mamedyarov, Shakhriyar	2736	1/2-1/2	2015.09.11
Karjakin, Sergey	2762	Eljanov, Pavel	2717	1/2-1/2	2015.09.11
Karjakin, Sergey	2762	Mamedyarov, Shakhriyar	2736	1/2-1/2	2015.09.11
Karjakin, Sergey	2762	Onischuk, Alexander	2662	1/2-1/2	2015.09.11
Aronian, L.	2777	Karjakin, Sergey	2760	1-0	2015.02.13
Caruana, F.	2811	Karjakin, Sergey	2760	1-0	2015.02.19
Ivanchuk, V.	2731	Karjakin, Sergey	2757	1-0	2015.03.07
Lysyj, I.	2691	Karjakin, Sergey	2757	0-1	2015.03.07
Reizniece, D.	2245	Karjakin, Sergey	2757	0-1	2015.03.07
Sargissian, G.	2668	Karjakin, Sergey	2757	1-0	2015.04.19
Jakovenko, D.	2738	Karjakin, Sergey	2753	1-0	2015.05.14
Grischuk, A.	2780	Karjakin, Sergey	2753	1-0	2015.05.14
Vachier Lagrave, M.	2754	Karjakin, Sergey	2753	0-1	2015.05.14
Ding Liren	2749	Karjakin, Sergey	2753	0-1	2015.07.29
Yu Yangyi	2736	Karjakin, Sergey	2753	0-1	2015.07.29
Wei Yi	2724	Karjakin, Sergey	2753	0-1	2015.07.29
Malakhov, V.	2694	Karjakin, Sergey	2762	0-1	2015.10.10
Meier, Geo	2654	Karjakin, Sergey	2762	0-1	2015.10.10
Korobov, A.	2700	Karjakin, Sergey	2762	0-1	2015.10.10
Borisek, J.	2565	Karjakin, Sergey	2762	0-1	2015.10.10
Eljanov, P.	2717	Karjakin, Sergey	2762	1-0	2015.09.11
Svidler, P.	2727	Karjakin, Sergey	2762	1-0	2015.09.11
Svidler, P.	2727	Karjakin, Sergey	2762	1-0	2015.09.11
Navara, D.	2734	Karjakin, Sergey	2762	1-0	2015.10.13
Grischuk, A.	2774	Karjakin, Sergey	2762	1-0	2015.10.13
Tomashevsky, E.	2758	Karjakin, Sergey	2762	1-0	2015.10.13
Agdestein, S.	2606	Karjakin, Sergey	2762	1-0	2015.10.13
Kasimdzhanov, R.	2704	Karjakin, Sergey	2762	1-0	2015.10.10
Onischuk, Alexander	2662	Karjakin, Sergey	2762	1-0	2015.09.11
Aronian, L.	2777	Karjakin, Sergey	2760	1/2-1/2	2015.02.14
Anand, V.	2797	Karjakin, Sergey	2760	1/2-1/2	2015.02.19
Kramnik, V.	2783	Karjakin, Sergey	2760	1/2-1/2	2015.02.14
Gelfand, B.	2747	Karjakin, Sergey	2757	1/2-1/2	2015.03.07
Mamedyarov, S.	2756	Karjakin, Sergey	2757	1/2-1/2	2015.03.07
Bruzon Batista, L.	2691	Karjakin, Sergey	2757	1/2-1/2	2015.04.19
Onischuk, Al	2665	Karjakin, Sergey	2757	1/2-1/2	2015.04.19
Sutovsky, E.	2623	Karjakin, Sergey	2757	1/2-1/2	2015.04.19
Svidler, P.	2734	Karjakin, Sergey	2753	1/2-1/2	2015.05.14
Giri, A.	2776	Karjakin, Sergey	2753	1/2-1/2	2015.05.14
Eljanov, P.	2717	Karjakin, Sergey	2762	0-1	2015.09.11
Svidler, P.	2727	Karjakin, Sergey	2762	0-1	2015.09.11
Svidler, P.	2727	Karjakin, Sergey	2762	0-1	2015.09.11
Svidler, P.	2727	Karjakin, Sergey	2762	0-1	2015.09.11
Dominguez Perez, L.	2732	Karjakin, Sergey	2762	0-1	2015.10.13
Carlsen, M.	2850	Karjakin, Sergey	2762	0-1	2015.10.13
Bocharov, D.	2560	Karjakin, Sergey	2762	0-1	2015.10.13
Wojtaszek, R.	2734	Karjakin, Sergey	2762	0-1	2015.10.13
Lagno, Kateryna	2523	Karjakin, Sergey	2762	0-1	2015.10.13
Kovalev, Vl	2546	Karjakin, Sergey	2762	0-1	2015.10.10
Piorun, K.	2637	Karjakin, Sergey	2766	0-1	2015.12.20
Wang Yue	2724	Karjakin, Sergey	2766	0-1	2015.12.16
Espinosa Veloz, Ermes	2495	Karjakin, Sergey	2762	0-1	2015.09.11
Mamedyarov, Shakhriyar	2736	Karjakin, Sergey	2762	0-1	2015.09.11
Onischuk, Alexander	2662	Karjakin, Sergey	2762	0-1	2015.09.11
Karjakin, Sergey	2759	Gelfand, B.	2777	1-0	2014.01.11
Yu Yangyi	2736	Karjakin, Sergey	2753	1/2-1/2	2015.07.29
Ding Liren	2749	Karjakin, Sergey	2753	1/2-1/2	2015.07.29
Ding Liren	2749	Karjakin, Sergey	2753	1/2-1/2	2015.07.29
Lysyj, I.	2673	Karjakin, Sergey	2753	1/2-1/2	2015.08.09
Bukavshin, I.	2655	Karjakin, Sergey	2753	1/2-1/2	2015.08.09
Dubov, Daniil	2654	Karjakin, Sergey	2753	1/2-1/2	2015.08.09
Khairullin, I.	2662	Karjakin, Sergey	2753	1/2-1/2	2015.08.09
Jakovenko, D.	2759	Karjakin, Sergey	2753	1/2-1/2	2015.08.09
Guseinov, G.	2634	Karjakin, Sergey	2762	1/2-1/2	2015.10.10
Tomashevsky, E.	2758	Karjakin, Sergey	2762	1/2-1/2	2015.10.18
Brunello, S.	2553	Karjakin, Sergey	2762	1/2-1/2	2015.10.18
Gelfand, B.	2741	Karjakin, Sergey	2762	1/2-1/2	2015.10.13
Perunovic, Mil	2622	Karjakin, Sergey	2762	1/2-1/2	2015.10.13
Salem, AR.	2624	Karjakin, Sergey	2762	1/2-1/2	2015.10.10
Nguyen Ngoc Truong Son	2642	Karjakin, Sergey	2766	1/2-1/2	2015.12.20
Swiercz, D.	2646	Karjakin, Sergey	2766	1/2-1/2	2015.12.20
Salem, AR.	2622	Karjakin, Sergey	2766	1/2-1/2	2015.12.20
Andreikin, Dmitry	2720	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Andreikin, Dmitry	2720	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Eljanov, Pavel	2717	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Mamedyarov, Shakhriyar	2736	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Mamedyarov, Shakhriyar	2736	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Onischuk, Alexander	2662	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Yu, Yangyi	2721	Karjakin, Sergey	2762	1/2-1/2	2015.09.11
Karjakin, Sergey	2759	Rapport, R.	2691	1-0	2014.01.11
Karjakin, Sergey	2759	Naiditsch, A.	2718	1-0	2014.01.11
Karjakin, Sergey	2766	Kramnik, V.	2787	1-0	2014.03.13
Karjakin, Sergey	2771	Kramnik, V.	2783	1-0	2014.06.03
Karjakin, Sergey	2771	Grischuk, A.	2792	1-0	2014.06.03
Karjakin, Sergey	2771	Topalov, V.	2772	1-0	2014.06.02
Karjakin, Sergey	2771	Tomashevsky, E.	2695	1-0	2014.06.16
Karjakin, Sergey	2771	Yu Yangyi	2675	1-0	2014.06.16
Karjakin, Sergey	2771	Adly, A.	2594	1-0	2014.06.16
Karjakin, Sergey	2771	Fedoseev, Vl3	2662	1-0	2014.06.19
Karjakin, Sergey	2771	Shyam, SM.	2468	1-0	2014.06.19
Karjakin, Sergey	2786	Nezad, H.	2365	1-0	2014.08.02
Karjakin, Sergey	2786	Salgado Lopez, I.	2620	1-0	2014.08.02
Karjakin, Sergey	2786	Indjic, A.	2539	1-0	2014.08.02
Karjakin, Sergey	2777	Fedoseev, Vl3	2677	1-0	2014.09.06
Karjakin, Sergey	2777	Popov, Iv RUS	2627	1-0	2014.09.06
Karjakin, Sergey	2777	Grischuk, A.	2789	1-0	2014.09.06
Karjakin, Sergey	2777	Paravyan, D.	2428	1-0	2014.09.06
Karjakin, Sergey	2777	Grachev, B.	2673	1-0	2014.09.06
Karjakin, Sergey	2777	Moskalenko, A.	2460	1-0	2014.09.06
Karjakin, Sergey	2777	Savchenko, B.	2608	1-0	2014.09.06
Karjakin, Sergey	2767	Dominguez Perez, L.	2751	1-0	2014.10.02
Karjakin, Sergey	2767	Jakovenko, D.	2747	1-0	2014.10.21
Karjakin, Sergey	2767	Kasimdzhanov, R.	2706	1-0	2014.10.21
Karjakin, Sergey	2767	Giri, A.	2768	1-0	2014.10.21
Karjakin, Sergey	2766	Aronian, L.	2830	0-1	2014.03.13
Karjakin, Sergey	2771	Carlsen, M.	2881	0-1	2014.06.02
Karjakin, Sergey	2771	Grischuk, A.	2792	0-1	2014.06.02
Karjakin, Sergey	2771	Morozevich, A.	2731	0-1	2014.06.16
Karjakin, Sergey	2771	Aronian, L.	2815	0-1	2014.06.16
Karjakin, Sergey	2771	Polgar, Ju	2685	0-1	2014.06.19
Karjakin, Sergey	2771	Lenic, L.	2659	0-1	2014.06.19
Karjakin, Sergey	2771	Meier, Geo	2632	0-1	2014.06.19
Karjakin, Sergey	2771	Lu Shanglei	2546	0-1	2014.06.19
Karjakin, Sergey	2786	Iotov, V.	2553	0-1	2014.08.02
Karjakin, Sergey	2777	Mozharov, M.	2555	0-1	2014.09.06
Karjakin, Sergey	2777	Malakhov, V.	2696	0-1	2014.09.06
Karjakin, Sergey	2777	Mamedyarov, S.	2756	0-1	2014.09.14
Karjakin, Sergey	2767	Caruana, F.	2844	0-1	2014.10.02
Karjakin, Sergey	2767	Jobava, Ba	2717	0-1	2014.10.21
Karjakin, Sergey	2770	Inarkiev, E.	2688	1-0	2014.11.13
Karjakin, Sergey	2770	Mamedyarov, S.	2757	0-1	2014.11.13
Karjakin, Sergey	2770	Gelfand, B.	2759	0-1	2014.11.13
Karjakin, Sergey	2770	Kosteniuk, A.	2541	1-0	2014.11.13
Karjakin, Sergey	2770	Tomashevsky, E.	2714	1-0	2014.11.13
Karjakin, Sergey	2770	Kramnik, V.	2760	1-0	2014.11.13
Karjakin, Sergey	2770	Nepomniachtchi, I.	2714	0-1	2014.11.13
Karjakin, Sergey	2770	Morozevich, A.	2724	1-0	2014.11.13
Karjakin, Sergey	2770	Grischuk, A.	2795	0-1	2014.11.13
Karjakin, Sergey	2770	Zvjaginsev, V.	2655	1-0	2014.11.28
Karjakin, Sergey	2759	Harikrishna, P.	2706	1/2-1/2	2014.01.11
Karjakin, Sergey	2759	Dominguez Perez, L.	2754	1/2-1/2	2014.01.11
Karjakin, Sergey	2766	Anand, V.	2770	1/2-1/2	2014.03.13
Karjakin, Sergey	2766	Andreikin, D.	2709	1/2-1/2	2014.03.13
Karjakin, Sergey	2766	Topalov, V.	2785	1/2-1/2	2014.03.13
Karjakin, Sergey	2766	Mamedyarov, S.	2757	1/2-1/2	2014.03.13
Karjakin, Sergey	2766	Svidler, P.	2758	1/2-1/2	2014.03.13
Karjakin, Sergey	2772	Kamsky, G.	2714	1/2-1/2	2014.04.07
Karjakin, Sergey	2772	Jobava, Ba	2706	1/2-1/2	2014.04.07
Karjakin, Sergey	2772	Nepomniachtchi, I.	2732	1/2-1/2	2014.04.07
Karjakin, Sergey	2772	Mamedyarov, S.	2760	1/2-1/2	2014.04.20
Karjakin, Sergey	2772	Caruana, F.	2783	1/2-1/2	2014.04.20
